Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
426100.0,-270519.9377113247,63803.504164845304,-206716.4335464794
426200.0,-270178.248928021,64570.69999947943,-205607.54892854157
426300.0,-270663.3036406644,64076.10734237446,-206587.19629828993
426400.0,-270743.36580161355,64012.411498493624,-206730.9543031199
426500.0,-270458.36431676894,63659.23965552413,-206799.1246612448
426600.0,-270347.8880458053,64723.950185422975,-205623.9378603823
426700.0,-270454.37128104514,63798.83083740766,-206655.54044363747
426800.0,-269928.91786081716,64218.97492215053,-205709.94293866662
426900.0,-270017.48175326944,63933.8656144034,-206083.61613886605
427000.0,-270386.6837279296,64048.428066769935,-206338.25566115967
427100.0,-270670.3377854588,64135.17246184065,-206535.16532361813
427200.0,-270425.05980198656,64444.538035713405,-205980.52176627316
427300.0,-270375.8767547298,63894.43890018808,-206481.4378545417
427400.0,-271369.18754140916,64055.15298042768,-207314.0345609815
427500.0,-270552.29737255385,64200.6782969305,-206351.61907562334
427600.0,-270572.4309788302,64267.234963184,-206305.19601564622
427700.0,-270271.64878248575,63783.47255571512,-206488.17622677062
427800.0,-270961.566540379,64189.70856284186,-206771.85797753715
427900.0,-270846.3907798962,64283.7958980997,-206562.59488179648
428000.0,-270417.8259618011,63936.02190050122,-206481.8040612999
428100.0,-270608.02409878554,64339.14068206352,-206268.883416722
428200.0,-271066.09028398106,63794.83255757216,-207271.2577264089
428300.0,-270901.3467616378,63921.61969115793,-206979.72707047983
428400.0,-271216.3798016907,63954.917582635266,-207261.46221905542
428500.0,-271075.474816422,63737.00634647261,-207338.46846994938
428600.0,-270854.8959706268,64540.79250806177,-206314.10346256502
428700.0,-270852.6628519819,64425.89713791649,-206426.7657140654
428800.0,-271083.19895720837,63970.43566291445,-207112.76329429392
428900.0,-270940.39051960385,64639.67770889949,-206300.71281070437
429000.0,-270779.52471305005,64149.29104997977,-206630.23366307028
429100.0,-271125.52493614313,64124.93866416439,-207000.58627197874
429200.0,-271035.86630076217,64179.68308960498,-206856.1832111572
429300.0,-271184.2227293025,64060.60397220331,-207123.61875709918
429400.0,-270206.27264843823,63852.979491820384,-206353.29315661784
429500.0,-271021.9674419366,64324.444556297116,-206697.52288563948
429600.0,-270763.16887349274,63952.82182117966,-206810.3470523131
429700.0,-270224.78878860443,64242.86841311204,-205981.9203754924
429800.0,-270460.260427847,64626.15314177224,-205834.10728607472
