RDF_ace_ace,RDF_ace_acka,RDF_ace_etoh,RDF_ace_fba,RDF_ace_fusa,RDF_ace_parg,RDF_ace_pyk,RDF_ace_rp,RDF_acka_ace,RDF_acka_acka,RDF_acka_etoh,RDF_acka_fba,RDF_acka_fusa,RDF_acka_parg,RDF_acka_pyk,RDF_acka_rp,RDF_etoh_ace,RDF_etoh_acka,RDF_etoh_etoh,RDF_etoh_fba,RDF_etoh_fusa,RDF_etoh_parg,RDF_etoh_pyk,RDF_etoh_rp,RDF_fba_ace,RDF_fba_acka,RDF_fba_etoh,RDF_fba_fba,RDF_fba_fusa,RDF_fba_parg,RDF_fba_pyk,RDF_fba_rp,RDF_fusa_ace,RDF_fusa_acka,RDF_fusa_etoh,RDF_fusa_fba,RDF_fusa_fusa,RDF_fusa_parg,RDF_fusa_pyk,RDF_fusa_rp,RDF_parg_ace,RDF_parg_acka,RDF_parg_etoh,RDF_parg_fba,RDF_parg_fusa,RDF_parg_parg,RDF_parg_pyk,RDF_parg_rp,RDF_pyk_ace,RDF_pyk_acka,RDF_pyk_etoh,RDF_pyk_fba,RDF_pyk_fusa,RDF_pyk_parg,RDF_pyk_pyk,RDF_pyk_rp,RDF_rp_ace,RDF_rp_acka,RDF_rp_etoh,RDF_rp_fba,RDF_rp_fusa,RDF_rp_parg,RDF_rp_pyk,RDF_rp_rp,r
4742.455471038818,130.52755493164062,129.3368653869629,114.08251731872559,102.73461547851562,105.41465209960937,332.5678076171875,0.0,129.15029121398925,0.0,100.77626708984376,0.0,0.0,161.5019790649414,0.0,0.0,129.40860305786134,101.90744087219238,202.39896575927733,83.29835006713867,5.955630493164063,109.732470703125,151.0564306640625,0.0,111.26515151977539,0.0,81.1961915588379,0.0,0.0,281.2800782775879,0.0,0.0,92.61500152587891,0.0,5.366009521484375,0.0,0.0,322.676015625,0.0,0.0,105.29755905151367,163.0429281616211,109.54983001708985,288.08206756591795,357.535751953125,129.97915130615235,48.7548779296875,0.0,305.3610681152344,0.0,138.62189819335939,0.0,0.0,44.81611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11002031326293946
4205.859035491943,204.79222091674805,125.97445678710938,112.08223541259765,162.37097930908203,104.00519660949708,319.55566040039065,0.0,202.63135528564453,0.0,74.57842964172363,0.0,0.0,207.80166831970215,1186.1829711914063,0.0,126.04433044433594,75.41554779052734,190.3847491455078,30.60023178100586,67.28887664794922,117.53609756469727,150.80154083251952,0.0,109.31427642822266,0.0,29.827989044189454,0.0,0.0,135.56705780029296,0.0,0.0,146.37702697753906,0.0,60.6271240234375,0.0,0.0,178.32282165527343,0.0,0.0,103.88966720581055,209.78438522338868,117.34046661376954,138.8453796386719,197.58761169433595,117.45486473083496,35.92502197265625,0.0,293.4134246826172,1100.7582275390625,138.38799285888672,0.0,0.0,33.02274536132813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1109982681274414
4061.683277130127,194.04384140014648,129.37689971923828,98.59525817871094,137.986728515625,108.23334587097168,366.9192834472656,0.0,191.99638229370117,0.0,114.02842460632324,0.0,538.1693237304687,98.9281763458252,1657.67671875,0.0,129.4486553955078,115.30835220336914,174.39563751220703,24.474002075195312,152.36036224365233,117.79178634643554,298.70990478515625,0.0,96.16036743164062,0.0,23.85636177062988,0.0,0.0,143.45626358032226,0.0,0.0,124.3946875,490.3320458984375,137.27634033203125,0.0,0.0,77.87625732421876,0.0,0.0,108.11311836242676,99.87209060668945,117.5957292175293,146.92536514282227,86.28948486328125,76.94146018981934,247.101708984375,0.0,336.90230163574216,1538.2965625,274.1209756469727,0.0,0.0,227.13907104492188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11197622299194336
4702.363620758057,138.90230438232422,125.74967224121093,57.72431800842285,148.31941040039064,92.59369178771972,357.12232299804685,0.0,137.43667152404785,0.0,108.64670532226563,0.0,995.54890625,74.666162109375,534.541875,0.0,125.81942153930665,109.86622619628906,175.27716583251953,24.051800155639647,127.1309326171875,102.90541076660156,182.6062274169922,0.0,56.2987686920166,0.0,23.444816970825194,0.0,0.0,140.98149536132811,0.0,0.0,133.7095703125,907.055625,114.54467864990234,0.0,0.0,31.888671875,0.0,0.0,92.4908374786377,75.37858085632324,102.73413070678711,144.39075119018554,35.333709716796875,99.64106231689453,92.510078125,0.0,327.90682495117187,496.046044921875,167.57461395263672,0.0,0.0,85.036455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129541778564453
5414.1953125,96.72748527526855,119.2374382019043,89.15991119384766,74.97537231445312,73.51752120971679,47.71160522460937,0.0,95.70686439514161,0.0,99.16263916015625,0.0,0.0,101.67646545410156,375.29249267578126,0.0,119.30357482910156,100.27570289611816,173.7234100341797,12.158169708251954,133.28956237792968,112.39362808227538,131.774892578125,0.0,86.95803466796875,0.0,11.851340789794921,0.0,0.0,107.22903259277344,0.0,0.0,67.59010986328126,0.0,120.09358978271484,0.0,0.0,6.268773803710937,0.0,0.0,73.43585845947266,102.64659812927246,112.20655715942382,109.8220703125,6.946010131835937,62.51409496307373,204.5915771484375,0.0,43.80840881347656,348.26524658203124,120.92757446289062,0.0,0.0,188.0632177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11393214225769042
5144.605415344238,93.72312644958497,118.23785079956055,68.72455741882324,106.46218444824218,65.41282783508301,3.350208740234375,0.0,92.73420372009278,0.0,92.38284469604493,0.0,0.0,72.1466096496582,49.1908740234375,0.0,118.30343276977538,93.4198097229004,176.5532664489746,47.144385223388674,117.38139282226562,102.6404621887207,136.2418199157715,0.0,67.0273509979248,0.0,45.95462432861328,0.0,0.0,121.6287353515625,0.0,0.0,95.97539611816406,0.0,105.76036865234374,0.0,0.0,209.52576782226564,0.0,0.0,65.34016761779785,72.8349887084961,102.46962249755859,124.56999206542969,232.16152099609374,51.553517532348636,94.97516296386719,0.0,3.0761346435546875,45.6483154296875,125.02678436279297,0.0,0.0,87.30239807128906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11491009712219238
4033.2114028930664,49.652061500549316,108.0148747253418,35.25332794189453,181.1629165649414,78.30264297485351,0.0,0.0,49.12815601348877,0.0,102.6253470993042,0.0,0.0,76.84450408935547,967.27353515625,0.0,108.07478729248047,103.77727714538574,152.0001008605957,75.72937309265137,34.89063842773437,94.87568572998048,105.40387908935547,0.0,34.382719116210936,0.0,73.81823219299316,0.0,0.0,125.96120391845703,0.0,0.0,163.317919921875,0.0,31.43638671875,0.0,0.0,90.88339233398438,0.0,0.0,78.21566452026367,77.5777049255371,94.71777183532714,129.0072299194336,100.70182800292969,75.52637161254883,93.3780615234375,0.0,0.0,897.6138671875,96.72733825683594,0.0,0.0,85.83431671142579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1158880615234375
3272.4368591308594,27.711636657714845,109.1392514038086,48.147635803222656,221.69309356689453,88.28135848999024,16.19511260986328,0.0,27.419236907958986,6.458538818359375,104.97630397796631,0.0,0.0,45.774894332885744,214.01250732421875,0.0,109.19978790283203,106.15462669372559,149.31102691650392,111.70251525878906,87.09372528076172,106.9537117767334,84.21458312988281,0.0,46.958590545654296,0.0,108.88353973388672,0.0,0.0,100.34529144287109,0.0,0.0,199.85575958251954,0.0,78.47124160766602,0.0,0.0,77.45402221679687,0.0,0.0,88.18329528808594,46.21164779663086,106.77569465637207,102.77186599731445,85.82162963867188,55.78406234741211,140.43538818359374,0.0,14.870220947265626,198.60005126953126,77.28228210449218,0.0,0.0,129.09003173828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11686601638793945
3352.4229164123535,30.714165649414063,101.507529296875,82.39160552978515,202.45394165039062,80.78691162109375,86.0075326538086,0.0,30.39008514404297,368.40117431640624,48.1979070854187,0.0,0.0,59.309412536621096,0.0,0.0,101.56383239746094,48.738910598754885,157.14955383300781,87.75811279296875,155.73381866455077,100.51318222045899,65.8329246520996,0.0,80.35687774658203,0.0,85.54340545654297,0.0,0.0,121.81558868408203,0.0,0.0,182.51171630859375,0.0,140.31580810546876,0.0,0.0,222.66037841796876,0.0,0.0,80.6971743774414,59.87530632019043,100.34588516235351,124.7613671875,246.71511596679687,45.77214897155762,21.248193359375,0.0,78.97142395019532,0.0,60.41374755859375,0.0,0.0,19.531612548828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178439712524414
2523.2692222595215,19.57303482055664,99.69029571533203,100.60219116210938,15.31802734375,79.46227111816407,65.79789367675781,0.0,19.366509857177736,243.65626098632814,35.34532581329346,0.0,0.0,66.0683348083496,0.0,0.0,99.74559173583984,35.74206308364868,158.75045837402342,72.03613929748535,56.16610473632812,96.95034111022949,6.2664656066894535,0.0,98.11773399353028,0.0,70.21819702148437,0.0,0.0,130.4350163269043,0.0,0.0,13.809163818359375,0.0,50.6055322265625,0.0,0.0,92.214521484375,0.0,0.0,79.37400329589843,66.6987190246582,96.78897476196289,133.5892332458496,102.1767578125,43.10582155227661,104.4989501953125,0.0,60.4150927734375,0.0,5.750628662109375,0.0,0.0,96.05679321289062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11882192611694337
2894.0737075805664,79.94936614990235,106.60224624633788,96.21755249023437,37.67247619628906,58.486521072387696,129.45633544921876,0.0,79.10577796936035,0.0,49.120496120452884,0.0,0.0,51.165655517578124,0.0,0.0,106.66137329101562,49.67185520172119,156.269766998291,55.59236499786377,72.83345840454102,93.42773361206055,20.548622131347656,0.0,93.84137878417968,0.0,54.18940837860107,0.0,0.0,62.66519058227539,0.0,0.0,33.96164245605469,0.0,65.62277938842773,0.0,0.0,170.0912292480469,0.0,0.0,58.421555061340335,51.65384796142578,93.27223022460937,64.18057693481445,188.4667236328125,36.75101408004761,61.68002197265625,0.0,118.86575500488281,0.0,18.857119750976562,0.0,0.0,56.697073974609374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11979989051818847
3202.6239051818848,93.07391952514648,108.21123229980469,29.7520458984375,33.358351135253905,58.46977798461914,9.097732543945312,0.0,92.09184600830078,0.0,83.35257226943969,0.0,0.0,51.70092643737793,0.0,0.0,108.27125411987305,84.28817638397217,158.48297836303712,64.91355560302735,76.60066589355469,94.82419525146484,56.60810791015625,0.0,29.01729537963867,0.0,63.275366668701174,0.0,0.0,85.14182373046874,0.0,0.0,30.072469482421877,0.0,69.01702331542968,0.0,0.0,89.252119140625,0.0,0.0,58.40482971191406,52.19422508239746,94.66636627197266,87.20074584960938,98.89431640625,19.469818897247315,0.0,0.0,8.353464660644532,0.0,51.948297119140626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12077785491943359
3883.2648429870605,61.59712158203125,99.45690368652343,80.73122985839844,47.41357238769531,63.643608245849606,0.0,0.0,60.94717876434326,0.0,69.19547176361084,97.69538269042968,0.0,55.55972778320312,0.0,0.0,99.51206848144531,69.97216812133789,147.69938232421876,90.48995330810547,126.43621215820312,88.32297218322753,47.74513549804688,0.0,78.73750686645508,96.29881896972657,88.20630416870117,0.0,0.0,183.44926116943358,0.0,0.0,42.743216857910156,0.0,113.9187353515625,0.0,0.0,181.13807556152344,0.0,0.0,63.5729118347168,56.08984237670899,88.17596313476562,187.88546966552735,200.70701110839843,43.790625,0.0,0.0,0.0,0.0,43.8148974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12175580978393555
3789.382999420166,63.41119720458985,97.98585403442382,36.66920219421387,111.2687045288086,71.69652984619141,2.9367108154296875,0.0,62.74211357116699,0.0,84.3985424041748,217.92833740234374,0.0,67.85334014892578,0.0,0.0,98.04020263671875,85.34588441848754,140.81884811401366,91.38197975158691,47.85751037597656,88.41673568725587,58.73421020507813,0.0,35.76362533569336,214.81303344726564,89.0758203125,0.0,0.0,29.852693939208983,0.0,0.0,100.30845245361328,0.0,43.1195068359375,0.0,0.0,0.0,0.0,0.0,71.6168894958496,68.50074951171875,88.26957283020019,30.574597778320314,0.0,45.78909553527832,0.0,0.0,2.696463928222656,0.0,53.899383544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1227337646484375
2534.062328338623,100.87982490539551,88.9690626525879,24.92025764465332,155.441279296875,53.16798736572266,112.72705535888672,0.0,99.81539009094239,0.0,63.918893356323245,0.0,0.0,31.771112670898436,0.0,0.0,89.01841018676758,64.63635887145996,123.74830322265625,50.98627674102783,115.40338928222656,72.00934776306153,11.561748046875,0.0,24.304832916259766,0.0,49.69956218719482,0.0,0.0,93.74355438232422,0.0,0.0,140.12992919921874,0.0,103.97819244384766,0.0,0.0,0.0,0.0,0.0,53.10892856597901,32.07425537109375,71.88949447631836,96.01048065185547,0.0,44.773040771484375,0.0,0.0,103.50506927490234,0.0,10.610018920898437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12371171951293945
2572.601156234741,101.23629150390624,91.0494303894043,51.59980926513672,121.71538391113282,60.07523956298828,25.607653198242186,0.0,100.1680955505371,0.0,74.38388828277589,0.0,0.0,49.784563522338864,0.0,0.0,91.09993255615234,75.21882097244263,111.40600723266601,47.93425098419189,164.60558807373047,64.04547370910645,0.0,0.0,50.32551177978516,0.0,46.724560317993166,0.0,0.0,163.89937850952148,0.0,0.0,109.72612152099609,0.0,148.30925506591797,0.0,0.0,0.0,0.0,0.0,60.00850723266601,50.25957710266113,63.93887313842774,167.8628337097168,0.0,45.813538818359376,0.0,0.0,23.51274169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12468968391418457
3117.194007873535,90.15670455932617,92.8832389831543,58.29496772766113,17.118360900878905,56.66177829742432,0.0,0.0,89.20541366577149,0.0,66.71022308349609,269.00994140625,0.0,33.93193359375,0.0,0.0,92.93475799560547,67.45902221679688,119.74501953125,27.20431797027588,191.72566802978517,68.92992965698242,0.0,0.0,56.85532485961914,265.16442626953125,26.51777702331543,0.0,0.0,206.1050715637207,0.0,0.0,15.432159423828125,0.0,172.7443798828125,0.0,0.0,0.0,0.0,0.0,56.59883811950684,34.25569175720215,68.81520034790039,211.08914596557617,0.0,60.51838943481445,9.3424609375,0.0,0.0,0.0,0.0,0.0,0.0,8.587710571289062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12566763877868653
2397.8205127716064,65.17210144042969,90.98257446289062,44.278162231445314,128.09688903808595,44.07544502258301,0.0,0.0,64.48443923950195,0.0,73.83202072143554,325.06648681640627,0.0,43.92745014190674,0.0,0.0,91.03304138183594,74.6607598876953,115.43518920898437,33.89192687988281,139.3334684753418,76.24011772155762,5.516133728027344,0.0,43.184677734375,320.41963256835936,33.03661464691162,0.0,0.0,128.1678515625,0.0,0.0,115.47902893066406,0.0,125.53913940429688,0.0,0.0,0.0,0.0,0.0,44.02648643493652,44.346580009460446,76.11322174072265,131.26724304199217,0.0,66.89463027954102,27.59594970703125,0.0,0.0,0.0,5.062061920166015,0.0,0.0,25.366554565429688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12664560317993165
2018.2341890335083,81.14422660827637,86.38154975891113,56.52184318542481,36.514900817871094,28.216060829162597,0.0,0.0,80.28803146362304,0.0,71.48967882156371,0.0,0.0,15.231410026550293,0.0,0.0,86.42946350097657,72.2921262550354,121.57893493652344,31.759894485473634,269.9889840698242,80.33277717590332,103.20740661621093,0.0,55.12598747253418,0.0,30.958385391235353,0.0,0.0,94.65920211791992,0.0,0.0,32.9180908203125,0.0,243.25946655273438,0.0,0.0,14.987706298828124,0.0,0.0,28.184718437194825,15.376739501953125,80.19906784057618,96.94827102661132,16.606876831054688,63.38291885375977,126.81615112304688,0.0,0.0,0.0,94.71167083740234,0.0,0.0,116.57104614257813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276235580444336
2012.1361598968506,83.54737689971924,82.13706268310547,43.73720169067383,0.0,20.59624391555786,0.0,0.0,82.66582187652588,0.0,91.24121055603027,151.79039306640624,0.0,51.60224395751953,0.0,0.0,82.18262001037597,92.26535957336426,116.21404525756836,78.46189331054687,204.87270767211913,76.93622825622559,124.82571411132812,0.0,42.65707550048828,149.6205419921875,76.48178924560547,0.0,0.0,94.51989562988281,0.0,0.0,0.0,0.0,184.5898439025879,0.0,0.0,73.80320434570312,0.0,0.0,20.573366146087647,52.094601440429685,76.80817352294922,96.80560119628906,81.77640380859376,40.88820375442505,44.60531311035156,0.0,0.0,0.0,114.55042419433593,0.0,0.0,41.00177917480469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12860151290893554
2459.2440032958984,66.90560165405273,68.27445938110351,65.79357452392578,6.440111083984375,24.150417613983155,7.903773193359375,0.0,66.19964599609375,0.0,108.03075935363769,132.25578369140624,0.0,57.326809310913085,0.0,0.0,68.31232933044434,109.24336776733398,121.4053727722168,112.2668179321289,242.5775440979004,79.803706741333,94.84526947021484,0.0,64.16875106811523,130.36517639160155,109.43359817504883,0.0,0.0,117.32865829467774,0.0,0.0,5.805744018554687,0.0,218.56182067871094,0.0,0.0,67.84656860351562,0.0,0.0,24.123591384887696,57.873785400390624,79.67087745666504,120.16593139648438,75.17625732421875,47.52213455200195,13.180252990722657,0.0,7.257180633544922,0.0,87.03788696289062,0.0,0.0,12.115458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1295794677734375
3234.8219890594482,32.07259468078613,68.61679664611816,81.01498275756836,31.720147705078126,25.851921558380127,67.47741088867187,0.0,31.73418037414551,0.0,104.79253166198731,0.0,0.0,87.32711791992188,0.0,0.0,68.65485656738281,105.96879066467285,108.11576385498047,111.62064445495605,264.3345867919922,71.00025932312012,93.43025024414062,0.0,79.0142514038086,0.0,108.80373245239258,0.0,0.0,199.74928161621094,0.0,0.0,28.59563293457031,0.0,238.1648565673828,0.0,0.0,124.12093566894531,0.0,0.0,25.823205404281616,88.16033935546875,70.88208435058594,204.57966842651368,137.53012939453126,53.9541290473938,4.32787109375,0.0,61.957211303710935,0.0,85.73934524536133,0.0,0.0,3.978235168457031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13055743217468263
3102.6523361206055,67.36134368896484,68.31716674804687,79.05433525085449,93.75032043457031,28.593848705291748,48.579714660644534,0.0,66.65057830810547,0.0,81.49295791625977,0.0,0.0,44.163643531799316,0.0,0.0,68.35505920410156,82.4076887512207,103.31243469238281,103.8855079650879,137.50048080444336,53.59393051147461,95.45486984252929,0.0,77.10202018737793,0.0,101.26380180358886,0.0,0.0,113.86551818847656,0.0,0.0,84.51567993164062,0.0,123.88761825561524,0.0,0.0,164.60993041992188,0.0,0.0,28.562087535858154,44.58502731323242,53.50472648620605,116.61904846191406,182.39328002929688,60.18978549957276,72.48356323242187,0.0,44.60550064086914,0.0,87.5973014831543,0.0,0.0,66.6278289794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13153539657592772
2240.909206390381,56.791782722473144,62.52019134521484,39.695075607299806,21.553507995605468,41.79841114044189,2.5192413330078125,0.0,56.192543258666994,0.0,69.9198034286499,0.0,0.0,67.24957538604737,0.0,0.0,62.554868392944336,70.70462760925292,90.6107511138916,78.89084274291992,168.32264556884766,49.778335914611816,8.397470092773437,0.0,38.71477096557617,0.0,76.8999153137207,0.0,0.0,63.41268890380859,0.0,0.0,19.430432434082032,0.0,151.6583235168457,0.0,0.0,23.17001953125,0.0,0.0,41.7519820022583,67.8912286376953,49.695483436584475,64.94614822387695,25.673153686523438,49.29245630264282,121.83078063964844,0.0,2.31314697265625,0.0,7.706214904785156,0.0,0.0,111.988427734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325133514404297
1871.961103439331,47.53441230773926,52.49483680725098,91.51537185668946,9.102333984375,43.842911872863766,0.0,0.0,47.03285259246826,123.74899291992188,83.56760795593262,0.0,0.0,58.47139896392822,0.0,0.0,52.52395332336426,84.50562149047852,92.88013565063477,96.92757461547852,147.66010131835938,55.52423614501953,67.8537612915039,0.0,89.25532424926757,0.0,94.48146102905274,0.0,0.0,92.5284194946289,0.0,0.0,8.205731506347655,0.0,133.0414190673828,0.0,0.0,0.0,0.0,0.0,43.79421203613281,59.029298362731936,55.4318196105957,94.76596702575684,0.0,43.26004386901855,161.448955078125,0.0,0.0,0.0,62.26824325561523,0.0,0.0,148.4059735107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13349130630493164
2865.759895324707,39.20407958984375,54.74743766784668,53.822555999755856,80.7338232421875,39.32036460876465,0.0,0.0,38.790419006347655,117.0774169921875,109.5167008972168,0.0,702.46453125,44.45283191680908,0.0,0.0,54.77780395507813,110.74598327636718,91.17611282348633,170.68054428100587,119.60567413330078,53.374025955200196,65.239453125,0.0,52.49336532592773,0.0,166.37316192626952,0.0,0.0,87.6347557067871,0.0,0.0,72.78133941650391,640.02328125,107.76444305419922,0.0,0.0,0.0,0.0,0.0,39.27668781280518,44.87697635650635,53.28518699645996,89.75396148681641,0.0,38.64406135559082,48.95669677734375,0.0,0.0,0.0,59.869134521484376,0.0,0.0,45.00162963867187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13446926116943358
3239.3808612823486,23.24950698852539,55.54766510009765,62.367447967529294,55.99528686523438,37.575788497924805,0.0,0.0,23.00418815612793,0.0,92.3975054550171,0.0,367.81504638671873,86.00380416870117,0.0,0.0,55.578475341796874,93.43463314056396,81.55224449157714,180.17263427734375,25.541713104248046,52.85169105529785,43.40304794311523,0.0,60.82723129272461,0.0,175.62570449829101,0.0,0.0,89.8755403137207,0.0,0.0,50.47961029052735,335.1203857421875,23.013025054931642,0.0,0.0,13.306248779296874,0.0,0.0,37.53404903411865,86.82440368652344,52.76372299194336,92.04893188476562,14.743765869140624,43.98557106018066,0.0,0.0,0.0,0.0,39.83023635864258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1354472255706787
3066.962013244629,47.44888927459717,55.94283828735352,33.9182373046875,0.0,34.71515758514404,0.0,0.0,46.94823123931885,71.09067077636719,82.56605312347412,0.0,0.0,80.51018630981446,0.0,0.0,55.973867645263674,83.49282737731933,91.01580551147461,104.11014976501465,77.467578125,46.77104438781738,90.32014282226562,0.0,33.08059928894043,0.0,101.48277671813965,0.0,0.0,80.53824409484864,0.0,0.0,0.0,0.0,69.79811401367188,0.0,0.0,161.76681610107423,0.0,0.0,34.67659591674805,81.27836563110351,46.69319702148437,82.48583984375,179.24300415039062,37.54414436340332,0.0,0.0,0.0,0.0,82.88525848388672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13642518043518068
2440.1795921325684,59.82143136978149,57.634604415893556,18.808149490356445,0.0,36.29856273651123,67.94997451782227,0.0,59.19022584915161,154.17910583496095,87.47744537353516,0.0,0.0,45.72812133789063,0.0,0.0,57.66657279968262,88.45934913635254,84.08499008178711,119.81488067626952,143.18960876464843,43.434174156188966,71.85514312744141,0.0,18.343666763305663,0.0,116.79116714477539,0.0,0.0,60.113249969482425,0.0,0.0,0.0,0.0,129.0135040283203,0.0,0.0,34.4800537109375,0.0,0.0,36.25824378967285,46.164430160522464,43.361880416870115,61.56692489624024,38.20504638671875,18.147397422790526,46.88801147460938,0.0,62.391117553710934,0.0,65.94023773193359,0.0,0.0,43.10006469726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1374031448364258
2160.608600616455,74.35205429077149,63.10606620788574,74.86080039978027,0.0,39.88187828063965,46.202658081054686,0.0,73.56752807617187,96.73342254638672,91.00355995178222,105.88388671875,0.0,35.23860370635986,0.0,0.0,63.14106803894043,92.0250437927246,82.15057411193848,89.74138824462891,95.9988623046875,45.034752960205076,26.181504516601564,0.0,73.0120524597168,104.37026916503906,87.47663177490234,0.0,0.0,67.09517211914063,0.0,0.0,0.0,0.0,86.4947576904297,0.0,0.0,4.249360656738281,0.0,0.0,39.837577209472656,35.57482933044434,44.95979591369629,68.71768341064453,4.708433227539063,14.360722122192383,92.45650634765624,0.0,42.422906494140626,0.0,24.02632080078125,0.0,0.0,84.987216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13838109970092774
1713.4777088165283,83.21053970336914,55.30644943237305,103.60980117797851,0.0,38.14074348449707,0.0,0.0,82.3325424194336,109.00587890625,109.10406364440918,79.5448388671875,0.0,40.36624179840088,0.0,0.0,55.33712654113769,110.32871879577637,77.0012435913086,26.184611587524415,92.79986572265625,47.74552352905273,12.1483447265625,0.0,101.05106567382812,78.4077392578125,25.523803672790528,0.0,0.0,63.951309814453126,0.0,0.0,0.0,0.0,83.61246505737304,0.0,0.0,46.08904663085937,0.0,0.0,38.098376731872555,40.75139270782471,47.66605369567871,65.49779815673828,51.0681982421875,16.71322895050049,208.91535491943358,0.0,0.0,0.0,11.148328857421875,0.0,0.0,192.0376998901367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13935905456542969
1558.1104469299316,65.58234016418457,42.86879295349121,74.12329963684083,21.96245849609375,42.209100608825686,0.0,0.0,64.89034706115723,22.3939697265625,93.51095321655274,259.8305914306641,0.0,90.19171478271484,0.0,0.0,42.892570419311525,94.56058120727539,73.37457176208495,53.42220016479492,93.34045120239257,46.99050537109375,5.9897613525390625,0.0,72.29276428222656,256.1162890625,52.07401290893554,0.0,0.0,122.86333244323731,0.0,0.0,19.799100341796876,0.0,84.09953384399414,0.0,0.0,74.3703662109375,0.0,0.0,42.16221416473389,91.05227005004883,46.91229248046875,125.83444786071777,82.40484375,8.469387283325196,112.37024230957032,0.0,0.0,0.0,5.49670166015625,0.0,0.0,103.29217529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14033700942993163
1163.629250049591,49.33623291015625,34.95705902099609,54.00317909240723,92.05419067382813,37.4308597946167,0.0,0.0,48.815662155151365,0.0,77.14944900512695,67.68869262695313,0.0,63.60588417053223,0.0,0.0,34.97644783020019,78.01542472839355,68.43731155395508,86.93194984436035,86.63924560546874,43.50011489868164,0.0,0.0,52.66952796936035,66.72107849121093,84.73809425354004,0.0,0.0,39.67521408081055,0.0,0.0,82.98662475585938,0.0,78.06176513671875,0.0,0.0,52.97177062988281,0.0,0.0,37.38928218841553,64.21277130126953,43.427711753845216,40.63465026855469,58.69448425292969,5.8694486236572265,88.65740478515625,0.0,0.0,0.0,0.0,0.0,0.0,81.495029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14131497383117675
