RDF_LargeN_LargeN,RDF_LargeN_LargeO,RDF_LargeN_LargeP,RDF_LargeN_MedN,RDF_LargeN_MedO,RDF_LargeN_MedP,RDF_LargeN_SmallN,RDF_LargeN_SmallO,RDF_LargeN_SmallP,RDF_LargeO_LargeN,RDF_LargeO_LargeO,RDF_LargeO_LargeP,RDF_LargeO_MedN,RDF_LargeO_MedO,RDF_LargeO_MedP,RDF_LargeO_SmallN,RDF_LargeO_SmallO,RDF_LargeO_SmallP,RDF_LargeP_LargeN,RDF_LargeP_LargeO,RDF_LargeP_LargeP,RDF_LargeP_MedN,RDF_LargeP_MedO,RDF_LargeP_MedP,RDF_LargeP_SmallN,RDF_LargeP_SmallO,RDF_LargeP_SmallP,RDF_MedN_LargeN,RDF_MedN_LargeO,RDF_MedN_LargeP,RDF_MedN_MedN,RDF_MedN_MedO,RDF_MedN_MedP,RDF_MedN_SmallN,RDF_MedN_SmallO,RDF_MedN_SmallP,RDF_MedO_LargeN,RDF_MedO_LargeO,RDF_MedO_LargeP,RDF_MedO_MedN,RDF_MedO_MedO,RDF_MedO_MedP,RDF_MedO_SmallN,RDF_MedO_SmallO,RDF_MedO_SmallP,RDF_MedP_LargeN,RDF_MedP_LargeO,RDF_MedP_LargeP,RDF_MedP_MedN,RDF_MedP_MedO,RDF_MedP_MedP,RDF_MedP_SmallN,RDF_MedP_SmallO,RDF_MedP_SmallP,RDF_SmallN_LargeN,RDF_SmallN_LargeO,RDF_SmallN_LargeP,RDF_SmallN_MedN,RDF_SmallN_MedO,RDF_SmallN_MedP,RDF_SmallN_SmallN,RDF_SmallN_SmallO,RDF_SmallN_SmallP,RDF_SmallO_LargeN,RDF_SmallO_LargeO,RDF_SmallO_LargeP,RDF_SmallO_MedN,RDF_SmallO_MedO,RDF_SmallO_MedP,RDF_SmallO_SmallN,RDF_SmallO_SmallO,RDF_SmallO_SmallP,RDF_SmallP_LargeN,RDF_SmallP_LargeO,RDF_SmallP_LargeP,RDF_SmallP_MedN,RDF_SmallP_MedO,RDF_SmallP_MedP,RDF_SmallP_SmallN,RDF_SmallP_SmallO,RDF_SmallP_SmallP,r
0.0,0.0,0.0,225.40353393554688,0.0,0.0,197.1096450805664,122.5775595855713,132.43304222106934,0.0,0.0,0.0,0.0,0.0,0.0,160.7675523376465,132.43304176330565,139.20868629455566,0.0,0.0,0.0,0.0,0.0,135.24212036132812,129.9691714477539,132.43304084777833,161.99948890686036,297.2713317871094,0.0,0.0,34.49654144287109,13.328209381103516,41.94465896606445,44.29610374450684,39.63617572784424,42.01970222473145,0.0,0.0,0.0,13.328209381103516,84.673330078125,75.65718772888184,48.848908004760744,38.270334014892576,40.439611282348636,0.0,0.0,178.36279907226563,41.94465896606445,75.65718772888184,1.5680245971679687,40.3057054901123,35.29762092590332,44.05507369995117,262.6156658935547,214.1959049987793,173.16220611572265,44.749275283813475,49.34865608215332,40.7180525970459,32.66430263519287,30.30209255218506,33.62545265197754,163.3141195678711,176.4449024963379,176.44490310668945,40.0416731262207,38.661858291625975,35.65873348236084,30.30209255218506,30.82333148956299,32.51088886260986,176.4449024963379,185.47231552124023,215.8372508239746,42.44958450317383,40.8533288192749,44.5057788848877,33.62545265197754,32.51088886260986,32.88980297088623,0.15475065231323243
0.0,0.0,0.0,8.957191162109375,0.0,0.0,196.43281967163085,155.43282260894776,115.65670696258545,0.0,0.0,0.0,0.0,0.0,0.0,124.83581108093261,116.26864719390869,127.895510597229,0.0,0.0,0.0,0.0,71.657529296875,107.4862939453125,143.19401763916017,155.43282157897949,170.73132907867432,11.81310791015625,0.0,0.0,84.8985952758789,16.74605297088623,36.99709442138672,39.11096145629883,42.09084438323975,44.1395140838623,0.0,0.0,94.50486328125,16.74605297088623,58.416463928222655,65.03699794769287,47.17260894775391,35.89162380218506,39.05774951934814,0.0,0.0,141.757294921875,36.99709442138672,65.03699794769287,8.567748031616212,41.05320690155029,32.4860436630249,38.73847618103027,261.7139192199707,166.3228646850586,190.782109375,39.511086807250976,47.65520835876465,41.47320163726807,32.10184112548828,29.51452320098877,33.66267894744873,207.0882724761963,154.90855033874513,207.0882727050781,42.52145481109619,36.25881332397461,32.81839218139648,29.51452320098877,31.04047134399414,31.99533706665039,154.09324226379394,170.39940589904785,227.47097648620604,44.59108337402344,39.45732967376709,39.134790382385255,33.66267894744873,31.99533706665039,32.4360440826416,0.1552571964263916
0.0,0.0,0.0,0.0,0.0,0.0,146.52156753540038,189.68767303466797,82.07639709472656,0.0,0.0,0.0,0.0,88.99125366210937,0.0,131.93020736694336,103.3554623413086,105.78735610961914,0.0,0.0,0.0,0.0,169.0833819580078,0.0,160.50495300292968,156.85711502075196,198.8072737121582,0.0,0.0,0.0,54.16859405517578,18.959007873535157,28.245052680969238,39.09532470703125,42.26735916137695,46.54960578918457,0.0,117.365283203125,222.9940380859375,18.959007873535157,68.09766120910645,25.923541374206543,47.448349456787106,37.958678817749025,40.91924423217773,0.0,0.0,0.0,28.245052680969238,25.923541374206543,42.56103782653808,39.04245704650879,35.976157646179196,33.75573287963867,195.21551635742188,175.77496612548828,213.84604095458985,39.4952896118164,47.933769378662106,39.44188140869141,31.076418304443358,28.9528450012207,33.0376224899292,252.72713928222657,137.70389099121093,208.9859033203125,42.699775772094725,38.34701545715332,36.34421188354492,28.9528450012207,30.81005973815918,31.410279197692873,109.35308990478515,140.94398193359376,264.8774819946289,47.025831604003905,41.3378694152832,34.101071243286135,33.0376224899292,31.410279197692873,32.798629455566406,0.15576374053955078
0.0,0.0,0.0,0.0,0.0,0.0,130.47126148223876,165.50521255493163,108.72605155944824,0.0,0.0,0.0,0.0,176.82918701171874,0.0,126.24302661895751,96.04134548187255,106.91395072937011,0.0,0.0,0.0,0.0,185.6706463623047,0.0,149.19630550384522,96.6453793334961,161.27697708129884,0.0,0.0,0.0,25.371144485473632,50.35787818908691,32.67495895385742,43.22779567718506,43.25405792236328,44.27828865051269,0.0,233.2094970703125,244.86997192382813,50.35787818908691,43.822885818481446,25.755555725097658,42.702548789978025,41.914678993225095,37.50260749816894,0.0,0.0,0.0,32.67495895385742,25.755555725097658,27.67761199951172,37.7652307510376,35.63798187255859,31.488533592224123,173.83116874694824,168.19775032043458,198.77915840148927,43.67003749847412,43.13941719055176,38.15158836364746,30.349401969909668,28.92835964202881,31.784944915771483,220.50805557250976,127.95905418395996,128.76382843017578,43.69656837463379,42.34348724365234,36.00257678985596,28.92835964202881,29.570003547668456,31.340869331359862,144.85930725097657,142.44498474121093,214.87463836669923,44.731277809143066,37.886277961730954,31.810677490234376,31.784944915771483,31.340869331359862,33.33649085998535,0.15627029418945312
0.0,0.0,0.0,0.0,0.0,0.0,139.2335524749756,106.82574172973632,136.83297508239747,0.0,0.0,0.0,0.0,131.76801452636718,0.0,112.82718868255616,63.015184593200686,130.23138351440429,0.0,0.0,0.0,0.0,8.784534301757812,0.0,103.82502044677734,117.02820171356201,117.02820129394532,0.0,0.0,0.0,41.249120559692386,32.46458541870117,33.228457832336424,40.39234046936035,37.39161670684815,41.22732372283936,0.0,173.781005859375,11.585400390625,32.46458541870117,21.388432922363283,58.05431629180908,36.71319267272949,43.91492763519287,39.60954246520996,0.0,0.0,0.0,33.228457832336424,58.05431629180908,35.13813980102539,43.99320751190186,37.23505760192871,32.694833297729495,185.5054489135742,150.3233804321289,138.3294937133789,40.805574569702145,37.088787422180175,44.44328086853027,29.462461280822755,28.6160457611084,31.648734741210937,142.32745483398438,83.95720626831054,155.92052703857422,37.77415241241455,44.364200057983396,37.61599147796631,28.6160457611084,28.540408782958984,29.54710289001465,182.30707855224608,173.51156112670898,155.9205271911621,41.64910049438477,40.014768524169924,33.02931812286377,31.648734741210937,29.54710289001465,32.329468421936035,0.15677684783935547
0.0,0.0,0.0,0.0,0.0,235.6528985595703,145.49096862792967,113.29214668273926,164.57175331115724,0.0,0.0,0.0,0.0,34.91154052734375,0.0,131.1803818130493,118.06234428405762,174.70841903686522,0.0,0.0,0.0,0.0,0.0,0.0,84.07469898223877,104.3480305480957,115.67724563598632,0.0,0.0,0.0,25.04523811340332,14.799458885192871,53.50573463439942,35.88016674041748,40.98738700866699,38.93931365966797,0.0,46.0427587890625,0.0,14.799458885192871,22.00945167541504,59.19783485412598,38.52451419830322,45.809432373046874,42.56881042480469,310.7886218261719,0.0,0.0,53.50573463439942,59.19783485412598,31.116810989379882,41.32441120147705,38.21341438293457,39.509663124084476,193.84241333007813,174.7759461212158,112.01549263000489,36.24723819732666,38.918638916015624,41.747180137634274,27.876835174560547,28.32415313720703,30.925752601623536,150.94286422729493,157.29835159301757,139.02632049560546,41.406707763671875,46.27808456420898,38.60435623168945,28.32415313720703,27.651387023925782,27.830314483642578,219.26436874389648,232.76978393554688,154.12060668945313,39.33768184661865,43.00430973052978,39.91386627197266,30.925752601623536,27.830314483642578,30.424756317138673,0.15728339195251465
0.0,0.0,0.0,0.0,0.0,173.4426025390625,136.26703567504882,133.89717376708984,139.22936233520508,0.0,0.0,0.0,0.0,0.0,0.0,199.06836303710938,114.34581665039063,213.87999893188476,0.0,0.0,0.0,0.0,0.0,0.0,81.76022079467774,81.1677555847168,104.27390579223633,0.0,0.0,0.0,24.8852433013916,19.983604469299316,46.377044944763185,33.590208206176754,38.922396202087405,36.835887603759765,0.0,0.0,0.0,19.983604469299316,55.049175109863285,62.96720703125,39.901251792907715,48.041210708618166,40.854348487854004,228.7431396484375,0.0,0.0,46.377044944763185,62.96720703125,47.50819190979004,39.74669578552246,41.060423393249515,39.6694176864624,181.55305435180665,265.2253369140625,108.93183456420898,33.933852920532225,40.30946239471436,40.15332473754883,28.07565528869629,27.474745330810546,30.04905834197998,178.39561126708983,152.3466955566406,108.14247360229493,39.32059192657471,48.532695846557615,41.48049213409424,27.474745330810546,27.677419090270995,27.305850563049315,185.49986038208007,284.95936233520507,138.92755569458006,37.212737464904784,41.272308921813966,40.07525592803955,30.04905834197998,27.305850563049315,28.59122932434082,0.15778993606567382
0.0,0.0,0.0,0.0,0.0,17.23305908203125,118.91070053100586,120.08803314208984,126.56337005615234,0.0,0.0,0.0,0.0,0.0,0.0,170.71337890625,88.30002502441407,243.70807006835938,0.0,0.0,0.0,0.0,0.0,0.0,125.97470306396484,138.92537246704103,120.08803421020508,0.0,0.0,0.0,37.463172912597656,59.94107849121094,32.21832962036133,31.199340209960937,40.618009071350095,36.75328350067139,0.0,0.0,0.0,59.94107849121094,110.89099517822265,18.7315869140625,43.56134296417236,45.37853157043457,44.50832828521729,22.72765869140625,0.0,0.0,32.21832962036133,18.7315869140625,31.46906539916992,40.797168197631834,41.181081466674804,37.29076187133789,158.42864501953125,227.44706817626954,167.8402487182617,31.518525466918945,44.00699729919434,41.21454383850098,27.849723587036134,26.68740505218506,28.893690948486327,159.99724731445312,117.64503479003906,185.09485229492188,41.033551712036136,45.84277687072754,41.602384376525876,26.68740505218506,27.98397327423096,26.64677661895752,168.62454864501953,324.70029296875,159.99724609375,37.12928813934326,44.96367095947266,37.672265129089354,28.893690948486327,26.64677661895752,26.701536445617677,0.15829648971557617
0.0,0.0,0.0,0.0,0.0,0.0,138.04209655761719,76.0401382446289,94.75771041870117,0.0,0.0,0.0,0.0,0.0,0.0,111.7205128479004,120.49437408447265,220.51640258789064,0.0,0.0,0.0,0.0,0.0,0.0,176.06216705322265,108.79589065551758,127.51346206665039,0.0,0.0,0.0,21.590492553710938,68.12172637939453,26.05749122619629,36.90108173370361,36.901081771850585,34.51052261352539,0.0,0.0,0.0,68.12172637939453,53.603981475830075,3.3502488327026367,41.09727653503418,38.50326541900635,44.40336986541748,0.0,0.0,0.0,26.05749122619629,3.3502488327026367,22.33499221801758,38.60499095916748,41.98737850189209,39.31707298278808,183.91803771972656,148.84892082214355,234.57343002319337,37.27859893798828,41.51772247314453,38.999940071105954,27.774460487365722,25.680493431091307,27.026740341186525,101.31078414916992,160.5386262512207,144.95235176086425,37.278598670959475,38.89717380523682,42.416930961608884,25.680493431091307,26.9460005569458,27.22332405090332,126.24882316589355,293.80127365112304,169.89039192199706,34.863583183288576,44.857638359069824,39.719306564331056,27.026740341186525,27.22332405090332,26.321145515441895,0.1588030433654785
0.0,0.0,0.0,0.0,0.0,0.0,149.9513366699219,116.24134559631348,95.89911048889161,0.0,0.0,0.0,0.0,0.0,0.0,113.91651916503906,121.4722071838379,187.72977546691894,0.0,0.0,0.0,0.0,0.0,0.0,190.05460220336914,100.5487638092041,120.30979263305665,0.0,0.0,0.0,26.63165313720703,39.94747993469238,42.53666870117188,34.99875156402588,37.828974914550784,36.86872093200684,0.0,0.0,0.0,39.94747993469238,42.90655235290527,18.86408763885498,39.67367492675781,40.40650077819824,40.58338954925537,0.0,0.0,0.0,42.53666870117188,18.86408763885498,11.836290283203125,34.265925636291506,40.40650074005127,40.68446952819824,199.7851104736328,151.77473571777344,253.21601181030275,35.35680728912354,40.079557495117186,34.616484031677246,26.112007522583006,25.911441345214843,26.73114719390869,154.87217979431153,161.84142684936523,133.96443565368654,38.215985717773435,40.81988037109375,40.819880447387696,25.911441345214843,26.22013912200928,26.098055152893068,127.76954795837402,250.118568649292,160.29270614624022,37.24590721130371,40.99857879638672,41.10069229125977,26.73114719390869,26.098055152893068,27.270060806274415,0.1593095874786377
0.0,0.0,0.0,0.0,0.0,0.0,169.79458095550538,168.63951400756835,111.46379062652588,0.0,0.0,0.0,0.0,0.0,0.0,125.90210414886475,157.66639640808106,169.2170497894287,0.0,0.0,0.0,0.0,0.0,0.0,170.37211345672608,123.5919743347168,81.4320955657959,0.0,0.0,0.0,41.90022331237793,30.138757591247558,52.1915079498291,35.85723930358887,37.062523956298826,40.52771965026855,0.0,0.0,0.0,30.138757591247558,40.43004005432129,14.334286880493163,40.276618576049806,39.196884346008304,38.468690643310545,0.0,0.0,0.0,52.1915079498291,14.334286880493163,2.2052748870849608,33.42155830383301,41.48190395355225,35.355036964416506,226.22291481018067,167.74352226257324,226.9923818206787,36.22407730102539,40.688669471740724,33.76347801208496,25.329979438781738,25.529278259277344,26.953829345703124,224.68398345947264,210.0641358947754,164.66565948486328,37.44169319152832,39.5978882598877,41.90628517150879,25.529278259277344,25.174006690979002,26.336870651245118,148.5068804168701,225.45344833374023,108.49466415405273,40.94233924865723,38.862245101928714,35.716737327575686,26.953829345703124,26.336870651245118,26.518838691711426,0.15981613159179686
0.0,0.0,0.0,0.0,0.0,0.0,187.65859809875488,153.79970794677735,150.35643089294433,0.0,0.0,0.0,0.0,0.0,0.0,119.94081672668457,159.53850299835204,117.07141944885254,0.0,0.0,0.0,0.0,0.0,0.0,156.66910430908203,95.26399799346923,78.04761276245117,0.0,0.0,0.0,50.40049621582031,27.391574058532715,60.62668384552002,32.736081466674804,38.225363883972165,41.044859390258786,0.0,0.0,0.0,27.391574058532715,67.2006622314453,21.913259162902833,36.004699821472165,39.22341518402099,36.977799568176266,0.0,0.0,0.0,60.62668384552002,21.913259162902833,27.026352920532226,36.85304332733154,39.04875610351562,32.01249500274658,250.02373794555663,159.80110610961913,208.73541564941405,33.07098831176758,36.37304588317871,37.230068588256835,25.69326789855957,25.111208992004393,26.335600204467774,204.91242156982423,212.55840705871583,126.92336738586425,38.61642856597901,39.62469032287598,39.448244438171386,25.111208992004393,24.601476669311523,25.78798198699951,200.32482986450196,155.97811294555663,103.98541046142579,41.46476829528809,37.35610137939453,32.33999870300293,26.335600204467774,25.78798198699951,26.450978736877442,0.1603226852416992
0.0,0.0,0.0,0.0,0.0,0.0,180.77633544921875,124.31937194824219,197.31423461914062,0.0,0.0,0.0,0.0,0.0,0.0,111.77337951660157,140.8572674560547,124.88964416503906,0.0,0.0,0.0,0.0,0.0,0.0,131.16263916015626,132.30318466186523,78.12731185913086,0.0,0.0,0.0,74.76262649536133,30.8486568069458,25.767701454162598,32.67908363342285,37.11728988647461,37.68756217956543,0.0,0.0,0.0,30.8486568069458,40.647642059326174,12.702388191223145,38.357012252807614,38.23304016113281,38.183451080322264,0.0,0.0,0.0,25.767701454162598,12.702388191223145,27.582328338623046,39.99344573974609,35.456062164306644,34.513872604370114,240.8542694091797,148.91935775756835,174.7523080444336,33.013406867980954,38.74942352294922,40.40259857177735,25.278507080078125,24.946525688171388,25.86717540740967,165.63479583740235,187.66878311157225,176.27189376831055,37.497018356323245,38.62418273925781,35.81879482269287,24.946525688171388,23.622022285461426,25.504391441345216,262.8882571411133,166.39458908081053,104.09159133911133,38.07312454223633,38.574086875915526,34.86696647644043,25.86717540740967,25.504391441345216,25.58310848236084,0.16082923889160156
0.0,0.0,0.0,0.0,0.0,0.0,151.3153744506836,138.84744140625,178.51814025878906,0.0,0.0,0.0,0.0,0.0,0.0,137.7139923095703,111.64467651367187,85.57536071777344,0.0,0.0,0.0,0.0,0.0,0.0,131.4800259399414,117.87864349365235,126.3795068359375,0.0,0.0,0.0,25.246711349487306,36.788066368103024,26.689381828308104,32.155438842773435,33.11640625,35.235462036132816,0.0,0.0,0.0,36.788066368103024,46.16541572570801,15.148026809692382,34.74265823364258,43.73632598876953,39.843176651000974,0.0,0.0,0.0,26.689381828308104,15.148026809692382,25.968046188354492,44.278409805297855,29.44501899719238,36.61531272888183,201.60246002197266,183.48089012145996,175.17517112731935,32.484405517578125,35.0980931854248,44.73139945983887,24.845733222961425,24.80321834564209,25.66542167663574,184.9910220336914,148.7478811645508,157.05360038757325,33.455203475952146,44.183769607543944,29.746256256103514,24.80321834564209,24.216511993408204,25.629709091186523,237.84560073852538,114.01487419128418,168.37958267211914,35.59593856811524,40.250792236328124,36.98990535736084,25.66542167663574,25.629709091186523,25.512367515563966,0.1613357925415039
0.0,0.0,0.0,0.0,0.0,0.0,110.3775848388672,159.3717190551758,165.56637756347655,0.0,0.0,0.0,0.0,0.0,0.0,122.20375549316407,121.07745330810548,127.27211334228515,0.0,0.0,0.0,0.0,0.0,0.0,158.2454168701172,127.27211364746094,104.18292388916015,0.0,0.0,0.0,15.769302978515626,40.1400439453125,34.405751953125,33.71559986114502,30.875361022949217,35.03778076171875,0.0,0.0,0.0,40.1400439453125,52.325414428710936,20.07002197265625,34.79293258666992,41.18347137451172,36.55583938598633,0.0,0.0,0.0,34.405751953125,20.07002197265625,52.325414428710936,45.54176971435547,28.745181961059572,37.85353549957276,147.05969482421875,162.8160906982422,210.83558288574218,34.06052742004395,35.148881645202636,46.00768486022949,23.600796432495116,23.764714469909666,25.260254135131834,212.33619201660156,161.31548156738282,169.5688317871094,31.191231689453126,41.60479873657226,29.03925910949707,23.764714469909666,23.174947967529295,24.822576141357423,220.58954223632813,169.5688317871094,138.80634460449218,35.39623500823975,36.929824371337894,38.24079605102539,25.260254135131834,24.822576141357423,25.794254608154297,0.16184232711791993
0.0,0.0,0.0,0.0,0.0,0.0,148.8650093460083,113.60750827789306,139.3510803604126,0.0,0.0,0.0,0.0,0.0,73.72526000976562,116.96536487579345,77.7903628540039,96.25857837677002,0.0,0.0,0.0,0.0,0.0,0.0,126.47929363250732,128.1582225418091,78.9096485900879,0.0,0.0,0.0,51.9994620513916,35.972230987548826,42.026962966918944,35.37916107177735,28.10380428314209,35.330496826171874,0.0,0.0,0.0,35.972230987548826,38.46535537719726,40.958479766845706,34.2842077255249,39.51565216064453,35.84147499084472,0.0,97.23187133789062,0.0,42.026962966918944,40.958479766845706,47.72553405761719,40.87826072692871,33.359580268859865,37.56906764984131,198.33775634765624,155.83680755615234,168.5125291442871,35.7411083984375,34.63495292663574,41.296465682983396,22.48311576843262,23.06249084472656,24.30017063140869,151.3630227661133,103.64266052246094,170.74942016601562,28.391320953369142,39.919916801452636,33.70086624145508,23.06249084472656,21.06910457611084,24.06506187438965,185.66203506469728,128.24847213745116,105.13392196655273,35.691945991516114,36.208151512145996,37.95341873168945,24.30017063140869,24.06506187438965,25.583192672729492,0.16234888076782228
0.0,0.0,0.0,0.0,0.0,0.0,208.56432220458984,98.99853137969971,154.0595149230957,0.0,0.0,0.0,0.0,0.0,325.6353515625,133.48116550445556,98.44236022949218,112.90281898498534,0.0,0.0,0.0,0.0,0.0,0.0,89.5436153793335,114.01516208648681,97.88618824005127,0.0,0.0,0.0,63.71126937866211,34.68724670410156,70.790298538208,35.35316112518311,33.031750183105466,36.68313716888428,0.0,0.0,0.0,34.68724670410156,47.4295004272461,33.97934417724609,37.263489990234376,37.384397163391114,37.74711711883545,0.0,429.4611328125,0.0,70.790298538208,33.97934417724609,38.22676177978516,31.459961013793944,38.907823181152345,39.39145065307617,277.8771160888672,177.8413564300537,119.30190925598144,35.714841804504395,37.64471328735352,31.78181224822998,21.986505699157714,21.545907936096192,23.30162410736084,131.8990047454834,131.15799896240233,151.90615837097167,33.369681434631346,37.76685695648193,39.30586898803711,21.545907936096192,20.5011568069458,23.535274314880372,205.2585610961914,150.4241471862793,130.41699363708497,37.0584232711792,38.13328842163086,39.79444408416748,23.30162410736084,23.535274314880372,24.823689498901366,0.1628554344177246
0.0,0.0,0.0,0.0,0.0,48.54477905273438,154.76989151000976,123.26316452026367,102.81143005371094,0.0,0.0,0.0,0.0,0.0,0.0,129.8961602783203,111.10267364501954,97.2839323425293,0.0,0.0,0.0,0.0,0.0,0.0,77.38494598388672,133.7654066467285,118.84116775512695,0.0,0.0,0.0,42.2128515625,34.47382904052734,52.06251754760742,37.73116706848145,32.61222499847412,37.46680850982666,0.0,0.0,0.0,34.47382904052734,70.35475357055664,35.52915100097656,36.072918281555175,37.779232330322266,39.9661979675293,64.0228271484375,0.0,0.0,52.06251754760742,35.52915100097656,26.734805755615234,31.819149627685547,36.4334069442749,38.54827507019043,206.205029296875,173.06493530273437,103.1025146484375,38.11717628479004,36.44196311950684,32.144676780700685,22.541235275268555,20.925697288513184,22.79501075744629,164.22757690429688,148.02575317382812,178.22006103515625,32.94586570739746,38.165733375549316,36.8061402130127,20.925697288513184,19.953720321655272,22.380344963073732,136.97905517578124,129.61458984375,158.33600463867188,37.85011337280273,40.375072708129885,38.94264396667481,22.79501075744629,22.380344963073732,23.67244342803955,0.16336196899414063
0.0,0.0,0.0,0.0,0.0,201.01377868652344,111.51133934020996,129.08948066711426,66.46734931945801,0.0,0.0,0.0,0.0,0.0,0.0,148.31557273864746,86.79207565307617,123.59631103515625,0.0,0.0,0.0,0.0,0.0,0.0,83.4961743927002,127.99084739685058,101.07431610107422,0.0,0.0,0.0,46.14577392578125,9.089319076538086,23.072887191772463,39.14480026245117,34.39201499938965,39.335866928100586,0.0,0.0,0.0,9.089319076538086,73.41373138427734,55.934271011352536,35.0129821395874,35.58618179321289,39.50305023193359,265.1051330566406,0.0,0.0,23.072887191772463,55.934271011352536,32.16220596313477,32.3380477142334,36.254915924072264,37.68791595458984,148.5702262878418,197.605721282959,111.24470138549805,39.545271186828614,35.37118221282959,32.66888187408447,22.279271125793457,20.612776145935058,22.79685707092285,171.9901643371582,115.63594055175781,170.52641799926758,34.74386238098145,35.95024646759033,36.62582176208496,20.612776145935058,20.713326454162598,21.638058166503907,88.55663681030273,164.67143463134767,134.6646401977539,39.738292922973635,39.90718681335449,38.07348258972168,22.79685707092285,21.638058166503907,22.974880027770997,0.16386852264404297
0.0,0.0,0.0,0.0,0.0,87.90123901367187,119.55936027526856,121.19715911865234,79.70623886108399,0.0,0.0,0.0,0.0,0.0,0.0,139.75888763427736,85.7115047454834,102.6354330444336,0.0,0.0,0.0,0.0,0.0,0.0,61.14451210021973,110.82442909240723,120.10529266357422,0.0,0.0,0.0,35.43844367980957,27.099986572265625,39.60767288208008,37.550705375671384,37.4557608795166,42.32168643951416,0.0,0.0,0.0,27.099986572265625,45.16664421081543,32.311522521972655,34.06148056030273,30.785881652832032,35.96037841796875,115.92772705078124,0.0,0.0,39.60767288208008,32.311522521972655,45.86151611328125,33.017086601257326,34.41752384185791,40.96872142791748,159.2928783416748,186.2053742980957,81.4648509979248,37.93486743927002,34.40994617462158,33.354867706298826,21.84060119628906,20.03038040161133,22.413974380493165,161.4749726867676,114.19626426696777,147.65504249572754,37.838951416015625,31.10083667755127,34.76963264465332,20.03038040161133,19.94683162689209,20.788871040344237,106.19525253295899,136.74457122802735,160.0202438354492,42.75465763092041,36.32827083587647,41.387851295471194,22.413974380493165,20.788871040344237,23.20359100341797,0.16437507629394532
0.0,0.0,0.0,0.0,0.0,31.76801513671875,128.59249771118164,90.06900604248047,116.65564178466796,0.0,0.0,0.0,0.0,0.0,0.0,160.062392578125,94.4096810913086,94.40968078613281,0.0,0.0,0.0,0.0,0.0,0.0,77.5895639038086,107.43170532226563,99.83552337646485,0.0,0.0,0.0,44.88958869934082,40.74593479156494,29.35088523864746,31.37552879333496,36.4003316116333,38.92452865600586,0.0,0.0,0.0,40.74593479156494,49.72385215759277,16.919921836853028,36.707009658813476,33.14482570648193,39.25479736328125,41.8969482421875,0.0,0.0,29.35088523864746,16.919921836853028,36.60228004455566,34.112041282653806,33.4515034866333,40.95332252502441,171.32801872253418,213.2563931274414,103.37513534545899,31.69651653289795,37.08254104614258,34.461024894714356,20.84696090698242,19.32788761138916,22.304164047241212,120.00190505981445,125.78512954711914,143.13480102539063,36.77272571563721,33.483914604187014,33.79372978210449,19.32788761138916,19.502100677490233,20.96744468688965,155.42415451049806,125.7851284790039,133.01415985107423,39.3227460861206,39.65639331817627,41.372295188903806,22.304164047241212,20.96744468688965,23.100334281921388,0.16488162994384767
0.0,0.0,0.0,0.0,0.0,23.68103210449219,140.75280780792235,130.5064344406128,95.45305381774902,0.0,0.0,0.0,0.0,0.0,0.0,160.70627128601075,60.93895542144775,88.44237724304199,0.0,0.0,0.0,0.0,0.0,0.0,70.64604557037353,80.89241847991943,103.54229503631592,0.0,0.0,0.0,30.201898498535158,43.93003475189209,36.379560012817386,29.777787017822266,38.59388759613037,36.061603507995606,0.0,0.0,0.0,43.93003475189209,24.710644302368163,23.681034202575685,42.90814971923828,34.795461387634276,36.85880420684814,31.2315087890625,0.0,0.0,36.379560012817386,23.681034202575685,56.97176368713379,32.755565605163575,29.59021022796631,40.282077369689944,187.52960273742676,214.11426101684572,94.1240552520752,30.082429504394533,43.34712265014648,33.09067249298096,21.4224303817749,18.961067924499513,21.441849670410157,173.8780233001709,81.19097938537598,107.77563591003418,38.988723602294925,35.151437225341795,29.892933464050294,18.961067924499513,18.713475360870362,20.48546215057373,127.17524948120118,117.83469467163086,137.95281242370606,36.4305330657959,37.23588924407959,40.694184112548825,21.441849670410157,20.48546215057373,23.425827140808106,0.16538818359375
0.0,0.0,0.0,0.0,0.0,0.0,100.22775382995606,167.7608935546875,119.52293571472168,0.0,0.0,0.0,0.0,0.0,0.0,168.2968710708618,56.277615013122556,57.88554649353027,0.0,0.0,0.0,0.0,0.0,0.0,68.06911544799804,102.90763969421387,89.50820808410644,0.0,0.0,0.0,1.3643989562988281,28.99347831726074,35.13327354431152,29.944817390441894,35.93378028869629,33.81317523956299,0.0,0.0,0.0,28.99347831726074,33.42777442932129,37.52097175598144,41.47998020172119,35.164769592285154,34.652095794677734,0.0,0.0,0.0,35.13327354431152,37.52097175598144,70.94874694824219,30.737131614685058,28.10385181427002,39.38267768859863,133.53673858642577,224.22746688842773,90.69072631835938,30.251168365478517,41.904341583251956,31.051588287353514,20.265006866455078,19.033022842407227,20.781281814575195,223.51336395263672,74.98052108764648,137.10723999023438,36.301401901245114,35.524523696899415,28.391368865966797,19.033022842407227,17.826772537231445,20.128298377990724,159.24434783935547,77.12282287597657,119.25473419189453,34.15910171508789,35.00660499572754,39.78558288574219,20.781281814575195,20.128298377990724,22.11137378692627,0.16589471817016602
