Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
778400.0,-55415.34289778475,6358.971206286948,-49056.3716914978
778500.0,-55275.46582883404,6290.85947526131,-48984.60635357273
778600.0,-55488.93058020188,6414.278055206598,-49074.65252499528
778700.0,-55511.36939382692,6431.17643166873,-49080.19296215819
778800.0,-55504.04573012563,6580.461450014756,-48923.584280110874
778900.0,-55581.01511331805,6464.764270806614,-49116.250842511436
779000.0,-55711.704713420055,6477.498400206073,-49234.20631321398
779100.0,-55418.917161179845,6427.808954061446,-48991.1082071184
779200.0,-55477.485575769,6257.976614783845,-49219.50896098516
779300.0,-55401.39221914133,6466.082844013617,-48935.30937512771
779400.0,-55356.34142074821,6450.808279793739,-48905.533140954474
779500.0,-55328.69709846138,6327.67157072907,-49001.02552773231
779600.0,-55411.29507283043,6528.138871945615,-48883.15620088481
779700.0,-55597.78468753809,6480.566967800266,-49117.217719737826
779800.0,-55534.99501910316,6482.703439513058,-49052.291579590106
779900.0,-55275.184016137646,6534.29760103379,-48740.88641510386
780000.0,-55348.4367692189,6475.482775889141,-48872.95399332976
780100.0,-55368.14410849335,6457.279300261003,-48910.86480823234
780200.0,-55373.634272636904,6436.762609370038,-48936.871663266866
780300.0,-55371.3056772208,6551.584507929976,-48819.721169290824
780400.0,-55388.946902699936,6444.358635750011,-48944.588266949926
780500.0,-55488.09670278075,6500.436772783782,-48987.65992999697
780600.0,-55422.30886702299,6453.41278783673,-48968.89607918626
780700.0,-55453.7121862802,6388.234975324364,-49065.47721095584
780800.0,-55394.706048740656,6324.063231278641,-49070.642817462016
780900.0,-55630.33891517754,6249.81190270741,-49380.527012470135
781000.0,-55375.63940034047,6409.852325187784,-48965.787075152686
781100.0,-55328.70637411694,6345.443325181217,-48983.263048935725
781200.0,-55378.6322561172,6440.441939172811,-48938.19031694439
781300.0,-55290.27687616573,6455.215505111799,-48835.06137105393
