,Cluster,Num_Constituents,Total_Mass,Total_Charge,Sum_Radii
350,Frame2_Cluster90,2,1494.0,0,2.0
351,Frame2_Cluster91,2,716.0,0,2.0
352,Frame2_Cluster92,2,716.0,0,2.0
353,Frame2_Cluster93,2,716.0,0,2.0
354,Frame2_Cluster94,2,1494.0,0,2.0
355,Frame2_Cluster95,2,716.0,0,2.0
356,Frame2_Cluster96,2,716.0,0,2.0
357,Frame2_Cluster97,2,1494.0,0,2.0
358,Frame2_Cluster98,2,716.0,0,2.0
359,Frame2_Cluster99,2,1494.0,0,2.0
360,Frame2_Cluster100,2,716.0,0,2.0
361,Frame2_Cluster101,2,716.0,0,2.0
362,Frame2_Cluster102,2,716.0,0,2.0
363,Frame2_Cluster103,2,716.0,0,2.0
364,Frame2_Cluster104,2,716.0,0,2.0
365,Frame2_Cluster105,2,716.0,0,2.0
366,Frame2_Cluster106,2,1494.0,0,2.0
367,Frame2_Cluster107,2,716.0,0,2.0
368,Frame2_Cluster108,2,1494.0,0,2.0
369,Frame2_Cluster109,2,716.0,0,2.0
370,Frame2_Cluster110,2,716.0,0,2.0
371,Frame2_Cluster111,2,716.0,0,2.0
372,Frame2_Cluster112,2,716.0,0,2.0
373,Frame2_Cluster113,2,716.0,0,2.0
374,Frame2_Cluster114,2,1494.0,0,2.0
375,Frame2_Cluster115,2,2505.1,0,1.9066587382057079
376,Frame2_Cluster116,2,716.0,0,2.0
377,Frame2_Cluster117,2,716.0,0,2.0
378,Frame2_Cluster118,2,716.0,0,2.0
379,Frame2_Cluster119,2,716.0,0,2.0
380,Frame2_Cluster120,2,716.0,0,2.0
381,Frame2_Cluster121,2,716.0,0,2.0
382,Frame2_Cluster122,2,1494.0,0,2.0
383,Frame2_Cluster123,2,1494.0,0,2.0
384,Frame2_Cluster124,2,716.0,0,2.0
385,Frame2_Cluster125,2,716.0,0,2.0
386,Frame2_Cluster126,2,716.0,0,2.0
387,Frame2_Cluster127,2,716.0,0,2.0
388,Frame2_Cluster128,2,1494.0,0,2.0
389,Frame2_Cluster129,2,1494.0,0,2.0
390,Frame2_Cluster130,2,2505.1,0,1.9066587382057079
391,Frame2_Cluster131,2,716.0,0,2.0
392,Frame2_Cluster132,2,2505.1,0,1.9066587382057079
393,Frame2_Cluster133,2,1494.0,0,2.0
394,Frame2_Cluster134,2,716.0,0,2.0
395,Frame2_Cluster135,2,716.0,0,2.0
396,Frame2_Cluster136,2,1494.0,0,2.0
397,Frame2_Cluster137,2,716.0,0,2.0
398,Frame2_Cluster138,2,1494.0,0,2.0
399,Frame2_Cluster139,2,716.0,0,2.0
400,Frame2_Cluster140,2,1494.0,0,2.0
401,Frame2_Cluster141,2,716.0,0,2.0
402,Frame2_Cluster142,2,716.0,0,2.0
403,Frame2_Cluster143,2,716.0,0,2.0
404,Frame2_Cluster144,2,716.0,0,2.0
405,Frame2_Cluster145,2,716.0,0,2.0
406,Frame2_Cluster146,2,1494.0,0,2.0
407,Frame2_Cluster147,2,716.0,0,2.0
408,Frame2_Cluster148,2,716.0,0,2.0
409,Frame2_Cluster149,2,716.0,0,2.0
410,Frame2_Cluster150,2,716.0,0,2.0
411,Frame2_Cluster151,2,716.0,0,2.0
412,Frame2_Cluster152,2,716.0,0,2.0
413,Frame2_Cluster153,2,2505.1,0,1.9066587382057079
414,Frame2_Cluster154,2,2505.1,0,1.9066587382057079
415,Frame2_Cluster155,2,716.0,0,2.0
416,Frame2_Cluster156,2,716.0,0,2.0
417,Frame2_Cluster157,2,2505.1,0,1.9066587382057079
418,Frame2_Cluster158,2,1494.0,0,2.0
419,Frame2_Cluster159,2,716.0,0,2.0
420,Frame2_Cluster160,2,2505.1,0,1.9066587382057079
421,Frame2_Cluster161,2,716.0,0,2.0
422,Frame2_Cluster162,2,1494.0,0,2.0
423,Frame2_Cluster163,2,1494.0,0,2.0
424,Frame2_Cluster164,2,716.0,0,2.0
425,Frame2_Cluster165,2,716.0,0,2.0
426,Frame2_Cluster166,2,1494.0,0,2.0
427,Frame2_Cluster167,2,2505.1,0,1.9066587382057079
428,Frame2_Cluster168,2,1494.0,0,2.0
429,Frame2_Cluster169,2,716.0,0,2.0
430,Frame2_Cluster170,2,1494.0,0,2.0
431,Frame2_Cluster171,2,2505.1,0,1.9066587382057079
432,Frame2_Cluster172,2,1494.0,0,2.0
433,Frame2_Cluster173,2,716.0,0,2.0
434,Frame2_Cluster174,2,716.0,0,2.0
435,Frame2_Cluster175,2,716.0,0,2.0
436,Frame2_Cluster176,2,716.0,0,2.0
437,Frame2_Cluster177,2,716.0,0,2.0
438,Frame2_Cluster178,2,1494.0,0,2.0
439,Frame2_Cluster179,2,1494.0,0,2.0
440,Frame2_Cluster180,2,2505.1,0,1.9066587382057079
441,Frame2_Cluster181,2,2505.1,0,1.9066587382057079
442,Frame2_Cluster182,2,1494.0,0,2.0
443,Frame2_Cluster183,2,1494.0,0,2.0
444,Frame2_Cluster184,2,716.0,0,2.0
445,Frame2_Cluster185,2,2505.1,0,1.9066587382057079
446,Frame2_Cluster186,2,1494.0,0,2.0
447,Frame2_Cluster187,2,716.0,0,2.0
448,Frame2_Cluster188,2,1494.0,0,2.0
449,Frame2_Cluster189,2,716.0,0,2.0
450,Frame2_Cluster190,2,716.0,0,2.0
451,Frame2_Cluster191,2,1494.0,0,2.0
452,Frame2_Cluster192,2,1494.0,0,2.0
453,Frame2_Cluster193,2,2505.1,0,1.9066587382057079
454,Frame2_Cluster194,2,2505.1,0,1.9066587382057079
455,Frame2_Cluster195,2,1494.0,0,2.0
456,Frame2_Cluster196,2,716.0,0,2.0
457,Frame2_Cluster197,2,716.0,0,2.0
458,Frame2_Cluster198,2,716.0,0,2.0
459,Frame2_Cluster199,2,716.0,0,2.0
460,Frame2_Cluster200,2,1494.0,0,2.0
461,Frame2_Cluster201,2,716.0,0,2.0
462,Frame2_Cluster202,2,2505.1,0,1.9066587382057079
463,Frame2_Cluster203,2,716.0,0,2.0
464,Frame2_Cluster204,2,716.0,0,2.0
465,Frame2_Cluster205,2,716.0,0,2.0
466,Frame2_Cluster206,2,2505.1,0,1.9066587382057079
467,Frame2_Cluster207,2,1494.0,0,2.0
468,Frame2_Cluster208,2,1494.0,0,2.0
469,Frame2_Cluster209,2,716.0,0,2.0
470,Frame2_Cluster210,2,1494.0,0,2.0
471,Frame2_Cluster211,2,716.0,0,2.0
472,Frame2_Cluster212,2,2505.1,0,1.9066587382057079
473,Frame2_Cluster213,2,716.0,0,2.0
474,Frame2_Cluster214,2,1494.0,0,2.0
475,Frame2_Cluster215,2,716.0,0,2.0
476,Frame2_Cluster216,2,716.0,0,2.0
477,Frame2_Cluster217,2,2505.1,0,1.9066587382057079
478,Frame2_Cluster218,2,1494.0,0,2.0
479,Frame2_Cluster219,2,1494.0,0,2.0
480,Frame2_Cluster220,2,716.0,0,2.0
481,Frame2_Cluster221,2,716.0,0,2.0
482,Frame2_Cluster222,2,2505.1,0,1.9066587382057079
483,Frame2_Cluster223,2,2505.1,0,1.9066587382057079
484,Frame2_Cluster224,2,1494.0,0,2.0
485,Frame2_Cluster225,2,1494.0,0,2.0
486,Frame2_Cluster226,2,716.0,0,2.0
487,Frame2_Cluster227,2,716.0,0,2.0
488,Frame2_Cluster228,2,2505.1,0,1.9066587382057079
489,Frame2_Cluster229,2,716.0,0,2.0
490,Frame2_Cluster230,2,1494.0,0,2.0
491,Frame2_Cluster231,2,716.0,0,2.0
492,Frame2_Cluster232,2,1494.0,0,2.0
493,Frame2_Cluster233,2,2505.1,0,1.9066587382057079
494,Frame2_Cluster234,2,1494.0,0,2.0
495,Frame2_Cluster235,2,2505.1,0,1.9066587382057079
496,Frame2_Cluster236,2,2505.1,0,1.9066587382057079
497,Frame2_Cluster237,2,1494.0,0,2.0
498,Frame2_Cluster238,2,2505.1,0,1.9066587382057079
499,Frame2_Cluster239,2,1494.0,0,2.0
500,Frame2_Cluster240,2,1494.0,0,2.0
501,Frame2_Cluster241,2,3283.1,0,1.9066587382057079
502,Frame2_Cluster242,2,2272.0,0,2.0
503,Frame2_Cluster243,2,3283.1,0,1.9066587382057079
504,Frame2_Cluster244,2,2272.0,0,2.0
505,Frame2_Cluster245,2,2272.0,0,2.0
506,Frame2_Cluster246,2,2272.0,0,2.0
507,Frame2_Cluster247,2,2272.0,0,2.0
508,Frame2_Cluster248,2,2272.0,0,2.0
509,Frame2_Cluster249,2,2272.0,0,2.0
510,Frame2_Cluster250,2,2272.0,0,2.0
511,Frame2_Cluster251,2,2272.0,0,2.0
512,Frame2_Cluster252,2,3283.1,0,1.9066587382057079
513,Frame2_Cluster253,2,3283.1,0,1.9066587382057079
514,Frame2_Cluster254,2,2272.0,0,2.0
515,Frame2_Cluster255,2,2272.0,0,2.0
516,Frame2_Cluster256,2,2272.0,0,2.0
517,Frame2_Cluster257,2,3283.1,0,1.9066587382057079
518,Frame2_Cluster258,2,3283.1,0,1.9066587382057079
