RDF_LargeN_LargeN,RDF_LargeN_LargeP,RDF_LargeN_MedN,RDF_LargeN_MedO,RDF_LargeN_MedP,RDF_LargeN_SmallN,RDF_LargeN_SmallO,RDF_LargeN_SmallP,RDF_LargeP_LargeN,RDF_LargeP_LargeP,RDF_LargeP_MedN,RDF_LargeP_MedO,RDF_LargeP_MedP,RDF_LargeP_SmallN,RDF_LargeP_SmallO,RDF_LargeP_SmallP,RDF_MedN_LargeN,RDF_MedN_LargeP,RDF_MedN_MedN,RDF_MedN_MedO,RDF_MedN_MedP,RDF_MedN_SmallN,RDF_MedN_SmallO,RDF_MedN_SmallP,RDF_MedO_LargeN,RDF_MedO_LargeP,RDF_MedO_MedN,RDF_MedO_MedO,RDF_MedO_MedP,RDF_MedO_SmallN,RDF_MedO_SmallO,RDF_MedO_SmallP,RDF_MedP_LargeN,RDF_MedP_LargeP,RDF_MedP_MedN,RDF_MedP_MedO,RDF_MedP_MedP,RDF_MedP_SmallN,RDF_MedP_SmallO,RDF_MedP_SmallP,RDF_SmallN_LargeN,RDF_SmallN_LargeP,RDF_SmallN_MedN,RDF_SmallN_MedO,RDF_SmallN_MedP,RDF_SmallN_SmallN,RDF_SmallN_SmallO,RDF_SmallN_SmallP,RDF_SmallO_LargeN,RDF_SmallO_LargeP,RDF_SmallO_MedN,RDF_SmallO_MedO,RDF_SmallO_MedP,RDF_SmallO_SmallN,RDF_SmallO_SmallO,RDF_SmallO_SmallP,RDF_SmallP_LargeN,RDF_SmallP_LargeP,RDF_SmallP_MedN,RDF_SmallP_MedO,RDF_SmallP_MedP,RDF_SmallP_SmallN,RDF_SmallP_SmallO,RDF_SmallP_SmallP,r
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7160789489746096,41.4158203125,0.0,0.0,0.0,0.0,127.6504997253418,177.6146905517578,77.4076089477539,77.27008087158202,86.00291458129882,0.0,0.0,128.61351623535157,51.1873745727539,23.306324462890625,62.376733474731445,59.287027282714845,63.19600387573242,0.0,0.0,177.23492279052735,23.082355346679687,283.20270080566405,82.57474586486816,91.92953689575195,75.09162994384765,0.0,13.4275634765625,78.50260581970215,62.78543663024902,83.92227355957031,117.88510650634765,120.08320877075195,123.66786071777344,0.0,82.74434814453124,78.30733604431153,59.633005142211914,93.36320724487305,119.99771347045899,121.02670349121094,120.9446713256836,0.0,0.0,86.52826507568359,63.10595054626465,75.71222061157226,122.68777908325195,120.0716535949707,135.20040420532226,0.09104127883911133
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.18824462890625,32.7994189453125,0.0,0.0,0.0,77.25179443359374,120.2397639465332,168.42499725341796,78.11073974609376,70.05018047332764,98.09369430541992,0.0,0.0,121.14687179565429,27.90662109375,41.7069270324707,59.85499114990235,66.04814109802246,56.34872589111328,0.0,0.0,168.06488739013673,41.30613059997559,237.87640625,87.586220703125,96.38189140319824,54.1593643951416,0.0,106.34010009765625,79.21568077087403,60.247171554565426,89.01553184509277,119.42071472167969,121.96301315307618,127.58597396850585,0.0,65.52970703125,70.99051723480224,66.4335726928711,97.88499946594239,121.87617950439453,122.38433013916016,126.34947601318359,0.0,0.0,98.69290512084962,56.26843124389649,54.6069603729248,126.57483993530273,125.43744689941406,135.98204956054687,0.09150224685668945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.27457138061524,81.17907104492187,64.1314697265625,0.0,0.0,70.10644958496094,88.70993370056152,265.6874810791016,81.88116172790528,89.52891082763672,120.01746566772461,0.0,0.0,89.37917358398437,14.540908813476562,48.31822158813477,57.832198028564456,66.05529548645019,56.66410415649414,0.0,0.0,265.1194024658203,47.85389404296875,79.90148834228516,92.96928283691406,88.36540946960449,70.43947509765626,0.0,268.45728881835936,83.03943908691406,58.21112373352051,94.48643951416015,120.7070149230957,121.49652069091798,129.5350260925293,0.0,162.18704833984376,90.7307266998291,66.44076889038087,89.74349700927735,121.41001831054687,129.81806564331055,133.9394808959961,0.0,127.202900390625,120.75059326171875,56.583361053466795,71.02161529541016,128.50844741821288,132.97266098022462,112.36256622314453,0.09196321487426758
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.4556982421875,204.94773712158204,190.48083984375,0.0,0.0,9.464886474609376,52.546441650390626,161.45517700195313,76.15137420654297,95.87190231323243,73.4711809539795,0.0,0.0,52.94285690307617,2.8792568969726564,103.503271484375,59.845792083740236,72.00419815063476,56.53540870666504,0.0,0.0,161.1099609375,102.50862503051758,104.08787536621094,104.7359927368164,72.5980046081543,55.166577911376955,0.0,278.8159881591797,77.22859954833984,60.237912521362304,106.4451710510254,119.9450604248047,121.57175048828125,132.48102233886718,0.0,409.4635107421875,97.1588671875,72.42438758850098,73.73019554138183,121.48519515991211,126.29105377197266,129.32893005371093,0.0,377.813203125,73.91998527526856,56.454847450256345,55.622499542236326,131.43109664916992,128.395390625,125.93774353027344,0.0924241828918457
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.9140362548828,238.72460083007812,314.3207275390625,0.0,0.0,43.7315771484375,69.86281463623047,188.5924185180664,78.41964721679688,84.34934967041016,61.06802734375,0.0,0.0,70.38987243652343,24.231054382324217,63.725289764404295,58.58076988220215,72.87095321655273,69.75336456298828,0.0,0.0,188.18917236328124,63.11290008544922,86.56700775146484,107.20924087524413,88.44549980163575,61.83358154296875,0.0,345.70977294921875,79.52896110534668,58.96460067749023,108.95877716064453,119.63150482177734,121.80886184692383,121.19191482543945,0.0,476.94602783203123,85.4816357421875,73.2961996459961,89.82483680725097,121.72213821411133,126.04523162841797,127.91428924560547,0.0,623.446044921875,61.44106567382813,69.65396850585938,62.34459709167481,120.23145462036133,126.99096374511718,135.0799789428711,0.09288515090942383
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.43524139404298,275.77101013183596,93.3681884765625,0.0,0.0,52.58001220703125,77.27022369384765,129.82622955322265,79.58267684936523,77.6661148071289,31.12272834777832,0.0,0.0,77.85316101074218,62.0984447479248,65.65615898132324,56.674026565551756,70.80460884094238,78.44632690429688,0.0,0.0,129.54863540649413,65.02521156311035,61.225030517578126,101.08520233154297,84.08754814147949,78.57212913513183,0.0,316.7620883178711,80.7084423828125,57.04536483764648,102.7348014831543,119.16377380371094,120.58850372314453,123.2987905883789,0.0,550.9607946777344,78.70868656158447,71.21779708862304,85.39892066955566,120.50264877319336,121.98185287475586,125.40917984008789,0.0,185.1930908203125,31.312844848632814,78.33454544067382,79.22148101806641,122.3216357421875,124.50393539428711,122.43320709228516,0.09334611892700195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.85935577392578,343.28420013427734,739.62146484375,0.0,0.0,122.50458984375,35.70586395263672,158.49029235839845,80.79047416687011,77.46185173034668,57.232611083984374,0.0,0.0,35.975234527587894,43.322183532714845,37.994248428344726,61.73361671447754,72.62192039489746,50.23684288024902,0.0,0.0,158.15141906738282,37.62912826538086,113.1661083984375,89.26744827270508,88.89065116882324,87.90582023620605,0.0,351.5984094238281,81.93332550048828,62.138107528686525,90.72419479370117,118.53013565063476,121.3939289855957,123.67073471069335,0.0,685.8449029541016,78.50168304443359,73.04571495056152,90.27693252563476,121.3074998474121,116.74095443725587,128.72582275390624,0.0,1467.0176953125,57.58221908569336,50.16525665283203,88.63231201171875,122.69063018798828,127.79663986206054,96.78241821289062,0.09380708694458008
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.9818099975586,262.67755859375,488.27125,0.0,0.0,139.50606201171874,18.03957748413086,94.1665869140625,84.8347703552246,74.60924942016601,76.72833801269532,0.0,0.0,18.175670623779297,28.36908966064453,53.509169921875,63.70575790405273,65.14022148132324,68.55862953186035,0.0,0.0,93.96524688720703,52.99495552062988,124.06890045166016,83.67289367675781,88.02357208251954,87.04834869384766,0.0,425.8179243469238,86.03483016967773,64.14044349670411,85.03834358215332,116.5135806274414,121.18741500854492,123.17409423828126,0.0,524.8014855957031,75.61078918457031,65.5203554534912,89.3963314819336,121.10113311767579,119.29822738647461,120.33133148193359,0.0,968.471796875,77.19703857421875,68.4609391784668,87.76775421142578,122.1979248046875,119.46274108886719,135.18252532958985,0.0942680549621582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.1203946685791,206.5706185913086,362.6462109375,0.0,0.0,93.10171875,5.716590576171875,67.34857727050782,76.67306045532227,97.05539558410645,91.52499824523926,0.0,0.0,5.759717407226563,15.759778213500976,90.24756256103515,64.48055839538574,64.50746551513672,60.85501373291016,0.0,0.0,67.20457641601563,89.3802993774414,39.63345947265625,85.95160743713379,105.1039289855957,91.15696479797363,0.0,300.1380874633789,77.75766731262208,64.88593948364257,87.35424148559571,116.03861801147461,118.95314651489258,120.05523712158202,0.0,412.70587280273435,98.35824699401856,64.88390602111816,106.74306167602539,118.86845581054688,122.8153059387207,121.83740463256837,0.0,719.29822265625,92.0840796661377,60.76829772949219,91.91032440185546,119.10378631591797,120.95794403076172,163.84015319824218,0.09472902297973633
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.95050010681152,117.43856353759766,329.2068237304687,0.0,0.0,29.74200439453125,6.368891830444336,119.7115576171875,75.22854934692383,81.61167602539062,82.08793121337891,0.0,0.0,6.416939163208008,14.928604278564453,81.99421646118164,67.23919044494629,53.60761310577393,65.18540756225586,0.0,0.0,119.45559387207031,81.2062612915039,78.49937744140625,83.83025863647461,89.55388450622559,78.49938285827636,0.0,235.82031478881837,76.29272125244141,67.67975311279297,85.19827743530273,115.29151000976563,117.37895629882813,118.38097747802735,0.0,234.62960388183595,82.707212600708,53.92044750213623,90.95050811767578,117.29538619995117,121.14705093383789,131.19075881958008,0.0,652.972138671875,82.58937194824219,65.09252059936523,79.14813369750976,117.44279571533202,130.2437794494629,148.4027670288086,0.09518999099731446
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.01214065551758,67.53617797851562,118.563515625,0.0,0.0,38.293807373046874,14.017361450195313,128.7260903930664,69.291947555542,74.18259086608887,91.46328422546387,0.0,0.0,14.123110961914062,14.785436096191406,62.53006576538086,70.46166297912598,57.5136841583252,54.815323181152344,0.0,0.0,128.4508544921875,61.92916198730469,19.436639404296876,82.10867691040039,93.36968353271484,73.85923347473144,0.0,347.90524322509765,70.27214057922363,70.9233406829834,83.44860122680664,115.65241409301758,118.71184127807618,117.46870162963867,0.0,134.93001708984374,75.17840270996093,57.849312210083006,94.82581703186035,118.6273225402832,117.80282135009766,140.23977432250976,0.0,235.16728515625,92.02199493408203,54.73721458435059,74.46963905334472,116.5377505493164,139.22747772216798,104.84541854858398,0.09565096855163574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.7348599243164,44.593238525390625,293.57216796875,0.0,0.0,52.514769287109374,36.09635986328125,132.52685028076172,66.3905517578125,66.88985198974609,90.58798202514649,0.0,0.0,36.36867820739746,18.63774139404297,53.084272918701174,70.21660171508789,69.94418510437012,81.63718704223633,0.0,0.0,132.24348785400392,52.574142150878906,26.950882263183594,78.16165573120117,81.14506820678712,75.07746276855468,0.0,431.3221368408203,67.3297013092041,70.67667236328126,79.4371671295166,113.5431901550293,118.15783889770508,116.86660903930664,0.0,89.0924853515625,67.7877661895752,70.35235374450684,82.4105521774292,118.0737142944336,124.36609634399414,146.8788819885254,0.0,582.291845703125,91.14134040832519,81.52085632324219,75.69793609619141,115.94042770385742,145.8186604309082,107.72399597167968,0.09611193656921387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.49931640625,36.80702514648438,0.0,0.0,0.0,89.58053009033203,48.81591262817383,230.95882583618163,66.7472004699707,67.51459941864013,78.09399688720703,0.0,0.0,49.184184875488285,21.756655883789062,32.662450332641605,70.83955947875977,78.50484886169434,88.82594532012939,0.0,0.0,230.46499725341798,32.34857177734375,41.94793670654297,80.07852416992188,77.71712722778321,85.80260635375977,0.0,190.93330078125,67.69139556884765,71.3037119293213,81.38531921386719,112.50074462890625,114.2603826904297,112.29264572143555,0.0,73.536474609375,68.42089988708496,78.96297264099121,78.92915199279786,114.17903381347656,118.77537292480469,139.3516407775879,0.0,0.0,78.57103942871093,88.69937370300293,86.51171463012696,111.4027131652832,138.3457551574707,129.76758529663087,0.09657290458679199
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.04018936157226,21.87489990234375,0.0,0.0,0.0,37.209976806640626,34.05157127380371,78.999638671875,67.22942710876465,91.56207695007325,83.11420974731445,0.0,0.0,34.30846061706543,22.856533813476563,50.50205078125,72.597783203125,85.45195022583007,72.20215641021728,0.0,0.0,78.83072692871093,50.01673309326172,83.100703125,79.16446464538575,70.28656227111816,143.53760025024414,0.0,156.02699066162108,68.1804441833496,73.07345718383789,80.45634231567382,112.78834533691406,113.23726821899415,114.75469741821288,0.0,43.703697509765625,92.79118728637695,85.95061569213867,71.38270561218262,113.15664688110351,120.32347045898437,136.39196807861327,0.0,0.0,83.62191787719726,72.09927272796631,144.72384872436524,113.84525573730468,135.40744842529296,159.00582023620606,0.09703387260437012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.27689956665039,18.05725860595703,0.0,0.0,0.0,51.03586669921875,24.286036376953124,112.4915525817871,62.613370666503904,103.70025009155273,102.70968872070313,0.0,0.0,24.469252700805665,25.22864273071289,80.5106280517578,74.32022583007813,82.91497039794922,77.77483703613281,0.0,0.0,112.2510269165039,79.73693359375,93.54251098632812,78.03424179077149,65.59816814422608,113.18644409179687,0.0,140.50572509765624,63.49908935546875,74.80718536376953,79.30767486572266,109.18716766357421,111.76231887817383,119.42986145019532,0.0,36.07645874023437,105.09229782104492,83.39883140563965,66.6211937713623,111.68274765014648,120.9246354675293,126.26761871337891,0.0,0.0,103.33709915161133,77.66401130676269,114.1218637084961,118.48336685180664,125.35617538452148,140.53023834228514,0.09749484062194824
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5398021697998,78.7053155517578,0.0,0.0,0.0,8.426046752929688,24.0578173828125,35.52982879638672,59.60498420715332,101.60140518188477,81.55711242675781,0.0,0.0,24.2393115234375,23.709947967529295,48.78161094665527,81.34640090942383,78.31325988769531,74.33389083862305,0.0,0.0,35.45385803222656,48.31282699584961,114.90270904541016,78.02373970031738,80.46474731445312,88.95694862365723,0.0,167.0224447631836,60.44814682006836,81.87939529418945,79.29700119018554,106.52308868408203,108.9355532836914,117.95960342407227,0.0,157.24475830078126,102.96527709960938,78.77026504516601,81.71962188720703,108.85799591064453,120.34621856689454,119.89913528442383,0.0,0.0,82.05530944824218,74.2279670715332,89.69212440490723,117.02476119995117,119.03366577148438,110.24657836914062,0.09795580863952637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.724408569335935,56.7052734375,0.0,0.0,0.0,22.259462890625,19.19878677368164,54.396560211181644,62.430540771484374,89.61458221435547,67.99570587158203,0.0,0.0,19.343625259399413,17.140155029296874,84.3782209777832,79.31075607299805,71.65837783813477,90.89836353302002,0.0,0.0,54.28025085449219,83.56735565185546,25.703289489746094,79.70646675109863,75.76196327209473,113.82886108398438,0.0,103.41343475341797,63.31367248535156,79.83041564941406,80.96888786315918,104.65800262451172,107.94655410766602,108.00958419799805,0.0,113.29103515625,90.81754814147949,72.07654838562011,76.94349647521973,107.86970001220703,116.60731033325196,108.0985415649414,0.0,0.0,68.41105834960938,90.7688363647461,114.76959106445312,107.15359649658203,107.31825164794923,130.50414451599121,0.0984167766571045
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.46296318054199,0.0,0.0,0.0,0.0,88.209453125,13.77322151184082,90.34576538085938,64.81040878295899,71.32560607910156,46.75790023803711,0.0,0.0,13.877128829956055,21.383083572387694,90.43261108398437,78.94723709106445,68.44251510620117,114.75064186096192,0.0,0.0,90.15259368896484,89.5635693359375,105.49433227539062,81.57838012695312,76.55361946105957,82.75849227905273,0.0,138.8784016418457,65.72720710754395,79.46451370239258,82.94759521484374,103.08764587402344,107.03829238891602,105.60071075439453,0.0,0.0,72.28306381225586,68.84192092895508,77.74749786376952,106.96208541870118,107.78243377685547,105.98212432861328,0.0,0.0,47.04352508544922,114.58712593078613,83.44244171142579,104.76381469726563,105.21711212158203,143.04419883728028,0.09887774467468262
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.89695068359375,0.0,0.0,0.0,0.0,106.50997833251954,14.295503463745117,53.391537780761716,64.91953941345214,70.96343383789062,72.235615234375,0.0,0.0,14.403351516723633,6.854008674621582,45.92704483032227,72.5753653717041,71.52572990417481,131.75792671203612,0.0,0.0,53.27737655639648,45.48569396972656,162.1825665283203,87.07442977905274,72.30925270080566,92.80448028564453,0.0,103.75839904785157,65.83788200378417,73.0508918762207,88.49538803100586,101.35231384277344,106.65881469726563,109.60420593261719,0.0,0.0,71.91602897644043,71.94312660217285,73.43694046020508,106.58287704467773,107.42971115112304,110.03958847045898,0.0,0.0,72.67686935424804,131.5701774597168,93.57145141601562,108.73558135986327,109.24528778076171,113.55759826660156,0.09933871269226074
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.13349304199218,3.446552734375,0.0,0.0,0.0,29.76451690673828,45.06665016174316,66.90251068115235,63.39528144836426,69.6203604888916,68.45838928222656,0.0,0.0,45.40664085388184,0.6173513793945312,46.249898986816405,69.54865257263184,69.1671174621582,113.3868635559082,0.0,0.0,66.75946166992188,45.80544677734375,214.25124969482422,88.50784454345703,70.62607749938965,83.02236694335937,0.0,230.18823120117187,64.2920613861084,70.0043482208252,89.95219551086426,100.55621185302735,107.52206680297851,105.89403259277344,0.0,6.885841674804688,70.554927444458,69.57075096130372,71.72751495361328,107.44551361083984,106.33830947875977,108.85368743896484,0.0,0.0,68.87656982421875,113.22529182434081,83.70849807739258,105.05481079101563,108.06794540405274,93.6095125579834,0.09979968070983887
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.86140647888183,44.39384155273437,0.0,0.0,0.0,24.129209289550783,80.37522926330567,33.914942321777346,64.2688875579834,66.2492650604248,73.99624328613281,0.0,0.0,80.98158996582032,4.281785316467285,51.738232421875,69.65356086730957,66.75448768615723,105.3242705154419,0.0,0.0,33.84242584228516,51.2410385131836,0.0,79.77909843444824,87.4441049194336,100.83503234863281,0.0,223.64628128051757,65.17802581787109,70.10994300842285,81.08100723266601,102.42384658813477,107.2917269897461,103.13193878173828,0.0,88.69411865234375,67.13858032226562,67.14404205322266,88.80782608032227,107.21533798217773,111.39301162719727,110.58337844848633,0.0,0.0,74.448251953125,105.17418956756592,101.66837615966797,102.31460662841796,109.78515075683593,116.82945739746094,0.100260648727417
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.04094085693359,57.52385894775391,0.0,0.0,0.0,10.626256103515624,49.93424533843994,16.802765197753907,65.12489791870117,61.00428840637207,93.9427490234375,0.0,0.0,50.31095520019531,18.78919834136963,34.42160491943359,70.59660720825195,67.48971183776855,94.84251571655274,0.0,0.0,16.766839294433595,34.09082046508789,3.5057928466796877,69.37225364685058,75.88489105224609,99.03865997314453,0.0,136.03532867431642,66.04614631652832,71.05916824340821,70.46776489257813,101.12161087036132,103.53784454345703,103.74522445678711,0.0,114.926474609375,61.82319511413574,67.88355751037598,77.06834228515625,103.46412857055664,112.94399948120117,102.70146286010743,0.0,0.0,94.51660202026368,94.70736930847168,99.8571534729004,102.92303176879882,101.96012985229493,117.53099884033203,0.10072161674499512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.98476448059082,67.05953979492188,0.0,0.0,0.0,73.70718017578125,24.426851959228514,22.704444122314452,62.41974639892578,55.084618453979495,108.98133987426758,0.0,0.0,24.611131286621095,29.428907203674317,26.851371307373046,69.19471992492676,65.68160270690917,97.60837783813477,0.0,0.0,22.65589828491211,26.593335037231444,45.160745544433595,70.0604354095459,69.5880110168457,45.16074951171875,0.0,123.92712890625,63.30272697448731,69.64809661865235,71.23998191833496,99.01466827392578,100.95625198364257,102.25799789428712,0.0,133.97774658203124,55.824061431884765,66.06489402770995,70.67326042175293,100.88437362670898,110.13592315673829,103.10704833984374,0.0,0.0,109.6470565032959,97.46928924560547,45.53397933959961,101.44759185791015,102.36278869628906,91.94361877441406,0.10118258476257325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.26869789123535,86.3886181640625,0.0,0.0,0.0,193.03501068115236,18.619873809814454,7.49967041015625,61.36234657287598,54.49127830505371,108.74523384094238,0.0,0.0,18.760345458984375,26.782010650634767,64.7231844329834,67.62388618469238,68.27340446472168,94.92734451293946,0.0,0.0,7.483634948730469,64.10120193481445,30.982244567871092,67.27129959106445,63.62036529541015,43.89151702880859,0.0,118.49685272216797,62.23036895751953,68.06697074890137,68.36909255981445,99.08435455322265,99.78825469970702,101.96115417480469,0.0,172.59515380859375,55.222755966186526,68.67182327270508,64.61254600524903,99.71720977783202,105.80626419067383,100.84647583007812,0.0,0.0,109.40951248168945,94.7920767211914,44.254254837036136,101.15310134887696,100.11853332519532,101.5244743347168,0.10164355278015137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.87004852294922,138.29247436523437,0.0,0.0,0.0,74.96671691894531,26.44782962799072,77.29326019287109,61.84641242980957,52.30653839111328,86.9549267578125,0.0,0.0,26.64735641479492,37.15671478271484,34.207763671875,71.27105834960938,66.03397888183594,105.47394973754882,0.0,0.0,77.12799835205078,33.87903434753418,37.52573059082031,70.72620246887207,64.45012100219726,43.49573692321778,0.0,121.69845336914062,62.72128128051758,71.73803955078125,71.88037658691407,97.68104263305663,98.28710891723632,99.20915145874024,0.0,276.29347900390627,53.00869003295898,66.41932945251465,65.45524269104004,98.21713195800781,103.83905166625976,104.377548828125,0.0,0.0,87.4860944366455,105.32365676879883,43.855202255249026,98.42290771484375,103.62411865234375,83.41088256835937,0.1021045207977295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.73283645629883,150.10584014892578,0.0,0.0,0.0,5.123785400390625,14.6292919921875,106.06235305786133,68.54925735473633,60.5084977722168,86.91221557617187,0.0,0.0,14.739657783508301,24.549154167175292,38.138859558105466,70.74833641052246,65.7551155090332,102.40991085052491,0.0,0.0,105.83557327270508,37.77235145568848,67.6171630859375,62.14626533508301,65.37039146423339,24.511223831176757,0.0,135.4193359375,69.5189453125,71.22648376464844,63.16042320251465,95.08642761230469,96.72107833862304,103.66279403686524,0.0,299.89529907226563,61.32074890136719,66.13883903503418,66.38986534118652,96.65221557617187,102.99101135253906,106.8105484008789,0.0,0.0,87.4431231689453,102.26398162841797,24.713793716430665,102.84125717163086,106.03955444335938,116.75138153076172,0.10256548881530762
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.10192222595215,132.59614990234374,0.0,0.0,0.0,0.0,9.665834350585937,94.89633026123047,75.84914413452148,76.04642707824706,88.32659271240234,0.0,0.0,9.7387548828125,21.433656921386717,36.39859176635742,68.93883834838867,68.49102653503418,90.6465022277832,0.0,0.0,94.6934326171875,36.04880798339844,90.46863006591796,57.396193771362306,61.075871772766114,26.8055224609375,0.0,90.1729867553711,76.92209518432617,69.37607498168946,58.33283645629883,94.3914826965332,96.51278884887695,102.94749420166016,0.0,264.9128271484375,77.06725807189942,68.89071304321288,62.02837017059326,96.44186508178711,102.61725860595703,103.32678329467774,0.0,0.0,88.866142578125,90.51733589172363,27.02705322265625,102.13162490844726,102.5809405517578,101.35145904541015,0.10302645683288575
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.661260986328124,70.51639831542968,0.0,0.0,0.0,0.0,23.9496826171875,102.73414855957031,74.63996520996093,74.27116371154786,49.19663917541504,0.0,0.0,24.13036201477051,12.05686019897461,24.28117256164551,65.27828224182129,64.58880416870117,77.69976196289062,0.0,0.0,102.51448364257813,24.04783477783203,76.38049560546875,59.33977882385254,52.65084045410156,37.360028457641604,0.0,87.29265106201171,75.69581008911133,65.70599685668945,60.30813774108887,92.77342666625977,94.34121948242188,101.33914733886719,0.0,140.88417846679687,75.26816223144532,64.96571952819824,53.471947860717776,94.27624237060547,103.44746032714843,102.46122772216796,0.0,0.0,49.49715965270996,77.58904319763184,37.66878547668457,100.53602294921875,101.72163055419922,99.61302032470704,0.10348742485046386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.971142578125,50.8305078125,0.0,0.0,0.0,0.0,38.573598823547364,140.5463494873047,76.18688804626464,74.15807762145997,43.02439704895019,0.0,0.0,38.86460384368897,22.193028373718263,13.752088928222657,65.2506787109375,64.01684684753418,79.4183203125,0.0,0.0,140.2458416748047,13.619932556152344,210.65493835449217,62.86813102722168,49.16393316268921,43.61215957641602,0.0,65.9197265625,77.26461700439454,65.67821327209472,63.89406967163086,92.68623580932618,94.9508299255371,99.46325408935547,0.0,101.55388671875,75.15355865478516,64.39042419433594,49.93066112518311,94.88322799682618,97.65723754882812,100.07290298461913,0.0,0.0,43.2872135925293,79.30515014648438,43.97258834838867,98.67499832153321,99.35054321289063,88.77485542297363,0.10394839286804199
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02021606445312,6.2977362060546875,24.87605712890625,0.0,0.0,0.0,37.644951171875,32.69424591064453,68.1030850982666,72.78382888793945,68.94221862792969,0.0,0.0,37.92895057678223,25.94536437988281,27.942964553833008,65.1644302368164,64.65962966918946,58.95284713745117,0.0,0.0,32.624339752197265,27.674436950683592,185.95869201660156,64.62364692687989,59.157418193817136,56.27697738647461,0.0,98.00689453125,69.06646186828613,65.59139923095704,65.67823303222656,90.90143325805664,93.98573425292969,95.9821012878418,0.0,12.582198486328124,73.76086227416992,65.03695915222168,60.079997539520264,93.91881942749023,97.79075744628906,100.91972663879395,0.0,49.3409375,69.36335586547851,58.868842887878415,56.74207672119141,95.2214323425293,100.19125541687012,87.99134368896485,0.10440937042236328
