Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
118.5,-2470.1581124140334,64455.282575025856,61985.12446261182
118.60000000000001,-2481.969815065606,63572.51797961074,61090.54816454514
118.7,-2489.0502892850795,64229.62232634215,61740.57203705707
118.80000000000001,-2487.7314356172437,64601.87062927415,62114.139193656905
118.9,-2514.8026333376633,64669.231450096646,62154.428816758984
119.0,-2514.7076240720357,64317.18604534877,61802.47842127673
119.10000000000001,-2531.2473961229184,64670.47014802566,62139.222751902744
119.2,-2553.3502595143336,64195.17342243398,61641.823162919645
119.30000000000001,-2559.056394954946,64465.81309042158,61906.75669546663
119.4,-2526.7852960059913,64058.7231339138,61531.93783790781
119.5,-2513.6501167937067,64436.3920315362,61922.74191474249
119.60000000000001,-2551.156710328247,63988.40867346915,61437.25196314091
119.7,-2544.5450726689637,64317.479536037994,61772.93446336903
119.80000000000001,-2540.7232370280517,64057.00451019085,61516.28127316279
119.9,-2549.8191891414617,64319.68370102291,61769.864511881446
120.0,-2583.089057642629,63986.67245653332,61403.58339889069
120.10000000000001,-2578.646645990523,64263.36469072537,61684.71804473485
120.2,-2577.884557678689,64317.57894276832,61739.69438508963
120.30000000000001,-2603.55055117174,64137.79211806091,61534.24156688917
120.4,-2597.56017339951,64358.56826228906,61761.008088889546
120.5,-2600.000398384297,64268.449054776785,61668.44865639249
120.60000000000001,-2594.7857015207865,64417.132253970325,61822.34655244954
120.7,-2626.7335706511108,64178.37716372755,61551.64359307644
120.80000000000001,-2613.9345514630513,64203.04316479825,61589.10861333519
120.9,-2605.0042114708617,64144.731982872334,61539.72777140147
121.0,-2604.7863194282163,64440.47150664612,61835.6851872179
121.10000000000001,-2649.6964684435375,64494.97837704379,61845.28190860026
121.2,-2636.402920875627,64061.015867045615,61424.61294616999
121.30000000000001,-2626.121609707552,64377.46209758099,61751.340487873436
121.4,-2670.4587159198277,64421.06627081963,61750.607554899805
121.5,-2699.6223345868866,64142.356570265685,61442.7342356788
121.60000000000001,-2721.745684269266,63756.318101718694,61034.57241744943
121.7,-2713.5797601020304,64273.20280732174,61559.623047219706
121.80000000000001,-2720.930113455339,64366.92324657099,61645.99313311565
121.9,-2714.0334403546067,63902.97368599791,61188.9402456433
122.0,-2685.028386127193,64161.45219673401,61476.42381060682
122.10000000000001,-2701.563486737603,64149.02766222243,61447.46417548483
122.2,-2720.0638589362406,64237.68649069224,61517.622631756
122.30000000000001,-2751.1180969086718,64827.10572355768,62075.98762664901
122.4,-2734.348551550992,63868.22632937804,61133.87777782705
122.5,-2761.8941205545634,64086.568055641525,61324.67393508696
122.60000000000001,-2740.1970163620417,64084.15792276307,61343.96090640103
122.7,-2748.942871921333,64441.67272036077,61692.72984843944
122.80000000000001,-2775.9079563637188,64443.43918282313,61667.53122645941
122.9,-2773.073439561711,64712.44551671669,61939.37207715498
123.0,-2776.318341801496,64515.09894402559,61738.78060222409
123.10000000000001,-2774.5874250716743,64304.38544810034,61529.79802302867
123.2,-2807.0915996374843,64252.34914815006,61445.25754851258
123.30000000000001,-2818.5749578012073,64388.57254461884,61569.997586817626
123.4,-2785.7178137126994,63851.26704876646,61065.54923505376
123.5,-2771.5245202734927,64228.100534808684,61456.57601453519
123.60000000000001,-2785.212410276229,64565.6476665714,61780.43525629517
123.7,-2786.4492739680945,64110.07027471064,61323.62100074255
123.80000000000001,-2796.2607284217684,64344.34458896301,61548.08386054124
123.9,-2798.1458929829255,64569.305231496495,61771.15933851357
124.0,-2792.3193865196617,64005.46808847958,61213.14870195992
124.10000000000001,-2810.1019243938517,64100.042897929845,61289.940973535995
124.2,-2807.4961562988174,64254.69829873196,61447.20214243314
124.30000000000001,-2798.007801161265,64431.43413155332,61633.42633039205
124.4,-2796.0285560939037,63874.55725609115,61078.52869999725
124.5,-2784.342569973386,64331.867953327375,61547.52538335399
124.60000000000001,-2800.927834977518,64522.66993197317,61721.74209699565
124.7,-2792.4151648599736,64300.546803211415,61508.13163835144
124.80000000000001,-2805.517664276386,64540.53906361187,61735.021399335485
124.9,-2833.395191011514,63965.03360297892,61131.638411967404
125.0,-2831.530106905835,64245.262926192474,61413.73281928664
125.10000000000001,-2828.984486833433,64409.28662974066,61580.302142907225
125.2,-2854.9466338631246,63925.77808429852,61070.8314504354
125.30000000000001,-2806.439613388795,64110.62121857173,61304.18160518294
125.4,-2832.751036018476,64335.72159154511,61502.970555526634
125.5,-2854.638176885718,64093.66768377695,61239.02950689123
125.60000000000001,-2862.3119469198064,63863.50960383039,61001.19765691058
125.7,-2865.8822161240014,64193.202120957474,61327.31990483347
125.80000000000001,-2868.7355999872143,64471.99127088976,61603.255670902545
125.9,-2877.6172168792864,64480.231491809594,61602.61427493031
126.0,-2911.797081851609,64224.03476115979,61312.23767930818
126.10000000000001,-2903.012835963802,64286.564093971574,61383.55125800777
126.2,-2909.0503774194667,64552.323980324974,61643.27360290551
126.30000000000001,-2903.7385506421224,63959.449416508374,61055.710865866255
126.4,-2915.0474832002374,63950.59536722217,61035.54788402194
126.5,-2937.629611107709,64591.53961161402,61653.91000050631
126.60000000000001,-2942.8533262910228,63960.08399657171,61017.23067028069
126.7,-2955.170902604763,64437.36546636904,61482.19456376428
126.80000000000001,-2943.7580806616033,63725.614795886424,60781.85671522482
126.9,-2972.889794644403,64113.431217329264,61140.54142268486
127.0,-2969.279032988873,64282.91809176135,61313.639058772475
127.10000000000001,-2954.585581815355,64356.98662596941,61402.40104415405
127.2,-2963.0080001125043,64023.74716495275,61060.73916484025
127.30000000000001,-2936.301040011407,64167.92403153732,61231.62299152591
127.4,-2943.1879431591115,64302.23835940763,61359.050416248516
127.5,-2931.8097225366537,64293.29050710202,61361.48078456537
127.60000000000001,-2931.723750149604,64021.32170516493,61089.59795501533
127.7,-2921.832027937267,64330.022927565034,61408.19089962777
