Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
770400.0,-67054.17225352148,6403.997596810758,-60650.17465671072
770500.0,-66900.74269127342,6492.680074212519,-60408.0626170609
770600.0,-66987.69589739323,6450.201831641061,-60537.49406575217
770700.0,-67506.33441334541,6411.956469801289,-61094.37794354412
770800.0,-67229.42116728314,6577.727752979419,-60651.69341430372
770900.0,-67244.32714903535,6336.966379263291,-60907.36076977206
771000.0,-67166.4412576306,6598.948158936976,-60567.49309869363
771100.0,-66866.37513863508,6430.67537105846,-60435.69976757662
771200.0,-67108.85765756638,6417.319468238229,-60691.538189328145
771300.0,-67196.46574020808,6437.55404393808,-60758.91169627
771400.0,-67001.10906436176,6327.5629234088865,-60673.54614095288
771500.0,-67078.97115835827,6311.3041777043945,-60767.66698065387
771600.0,-67213.96567659162,6500.1624894306005,-60713.803187161015
771700.0,-67120.64524502373,6471.133838563249,-60649.51140646048
771800.0,-67384.96288141623,6454.638097927611,-60930.32478348861
771900.0,-67347.08305943519,6568.992828664218,-60778.09023077097
772000.0,-67396.34934011468,6372.878626761612,-61023.470713353076
772100.0,-67060.10018840154,6378.520432230199,-60681.57975617134
772200.0,-67184.73080174455,6360.6209132755175,-60824.10988846903
772300.0,-67231.72624513952,6348.327545116419,-60883.3987000231
772400.0,-67474.13658346694,6391.96219500613,-61082.174388460815
772500.0,-67233.70660445394,6458.504614360844,-60775.2019900931
772600.0,-67077.90828389564,6388.301408162028,-60689.60687573361
772700.0,-66946.78530902065,6375.780074297947,-60571.0052347227
772800.0,-67209.25427854893,6421.582936384161,-60787.67134216477
772900.0,-67285.0566351089,6448.331882390959,-60836.724752717935
773000.0,-67474.1786341407,6386.866303066758,-61087.31233107394
773100.0,-67044.67181113017,6455.492596650183,-60589.17921447999
773200.0,-67570.9502626859,6495.607828080281,-61075.34243460562
773300.0,-67003.98541914843,6451.458786114676,-60552.52663303376
773400.0,-67417.61946832572,6502.849820840998,-60914.76964748472
773500.0,-67519.85188573401,6446.895726032528,-61072.95615970148
773600.0,-67577.3833953942,6390.738860026304,-61186.64453536789
773700.0,-66959.51619948144,6446.858801050216,-60512.65739843123
773800.0,-67112.71801159873,6396.651498170403,-60716.066513428326
773900.0,-67260.14726696542,6574.997983589019,-60685.1492833764
774000.0,-67572.39881791626,6426.294970569916,-61146.10384734634
