Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
250900.0,-63316.15854015159,6527.800976556087,-56788.357563595506
251000.0,-63299.65477014307,6416.554084654114,-56883.10068548896
251100.0,-62958.522379236434,6448.588596559838,-56509.9337826766
251200.0,-63330.33502641953,6536.934401740942,-56793.40062467859
251300.0,-63159.57457177131,6526.4932903186245,-56633.08128145268
251400.0,-63436.98496790093,6473.408224539756,-56963.57674336117
251500.0,-62959.15053102092,6542.965352151574,-56416.185178869346
251600.0,-63152.53496700181,6516.425901270009,-56636.109065731805
251700.0,-63115.594466848364,6468.182193330057,-56647.412273518305
251800.0,-62956.11892403268,6620.409518254471,-56335.70940577821
251900.0,-63182.78458910094,6450.2501880859145,-56732.53440101503
252000.0,-63157.113686123426,6349.381337686389,-56807.732348437035
252100.0,-63017.19460024299,6450.611745810144,-56566.58285443285
252200.0,-63123.60509749217,6346.500377158198,-56777.10472033397
252300.0,-63066.57904425794,6445.442874836567,-56621.13616942137
252400.0,-63071.73932635713,6558.618316153101,-56513.12101020403
252500.0,-62721.71524215127,6493.22703307411,-56228.488209077164
252600.0,-62728.04921853237,6481.356715434751,-56246.69250309761
252700.0,-62938.36858850664,6322.160055751544,-56616.208532755096
252800.0,-62862.34733325402,6528.0686399603965,-56334.27869329363
252900.0,-63022.23899608757,6284.1847703993135,-56738.05422568826
253000.0,-62788.926413732814,6393.7839122411715,-56395.142501491646
253100.0,-62756.01916514181,6421.746159010505,-56334.273006131305
253200.0,-62887.7107915365,6452.9771540194,-56434.7336375171
253300.0,-62846.157157993686,6436.307176305335,-56409.84998168835
253400.0,-62795.747962777066,6500.877287161683,-56294.870675615384
253500.0,-62825.91210963671,6574.301387673526,-56251.61072196318
253600.0,-63064.542082139706,6338.767246399899,-56725.77483573981
253700.0,-63030.677497951685,6372.711461136308,-56657.96603681538
253800.0,-62865.54472058,6513.334501049569,-56352.21021953043
253900.0,-62780.274008151406,6347.097833905812,-56433.17617424559
254000.0,-63025.94957172274,6388.990772505413,-56636.958799217326
254100.0,-62927.904248691906,6539.736182459809,-56388.168066232094
254200.0,-62765.42421219605,6408.375522093507,-56357.04869010254
254300.0,-62861.38087278788,6434.696579627075,-56426.684293160804
254400.0,-62698.593993035916,6468.579419570226,-56230.01457346569
254500.0,-63050.01928508152,6450.266828246662,-56599.75245683486
254600.0,-62812.070262693655,6377.216145899285,-56434.85411679437
254700.0,-63058.658428735325,6391.2001824352465,-56667.45824630008
254800.0,-62828.03244874197,6322.517003732111,-56505.51544500986
254900.0,-62876.738769191776,6439.671781135674,-56437.0669880561
255000.0,-63108.8824501332,6476.888761980092,-56631.9936881531
255100.0,-63161.06212935485,6300.659897659962,-56860.40223169488
255200.0,-62828.92613407761,6393.4973786772325,-56435.428755400375
255300.0,-63023.601141511426,6484.6521293983205,-56538.94901211311
255400.0,-63063.12419867651,6446.0727101601005,-56617.05148851641
255500.0,-63151.00549236215,6439.460531923496,-56711.54496043865
255600.0,-63097.08064328345,6359.102481552562,-56737.97816173089
255700.0,-62773.77358530147,6414.421871349605,-56359.351713951866
255800.0,-63145.76005556554,6486.7149594222465,-56659.045096143294
255900.0,-62918.543436024236,6549.336858458679,-56369.20657756556
256000.0,-62778.04791924125,6492.820098820297,-56285.22782042096
256100.0,-62855.16286700017,6350.697626728861,-56504.4652402713
256200.0,-62921.52639174039,6421.444841738688,-56500.081550001705
256300.0,-62706.20510742456,6456.919549454034,-56249.28555797053
256400.0,-63063.265508439225,6468.136956328923,-56595.1285521103
256500.0,-63282.01755058835,6358.076490884987,-56923.941059703364
256600.0,-63106.770291818924,6491.257266124208,-56615.513025694716
256700.0,-62951.89545897045,6366.891736012102,-56585.00372295835
256800.0,-63134.689249496965,6398.007536881244,-56736.68171261572
256900.0,-63012.5551349052,6436.16107162808,-56576.39406327712
257000.0,-62998.67084540575,6309.195826185993,-56689.47501921976
257100.0,-63147.48407042392,6423.566582227557,-56723.91748819636
257200.0,-63136.517873483455,6448.811544135531,-56687.70632934792
257300.0,-62938.00167946187,6522.801101742997,-56415.200577718875
257400.0,-63197.332570496095,6368.864035247972,-56828.468535248125
257500.0,-62909.864396127094,6542.176653945678,-56367.68774218141
257600.0,-62851.69096667513,6448.320502074061,-56403.370464601074
257700.0,-63061.36553405635,6452.639474958808,-56608.72605909754
257800.0,-62880.23394257805,6477.964309571403,-56402.26963300665
257900.0,-63194.04026705235,6439.345159111521,-56754.695107940825
258000.0,-63328.96571387834,6354.178732502274,-56974.78698137606
258100.0,-62973.05441629999,6430.277577411103,-56542.77683888888
258200.0,-62875.47071052919,6405.93867172424,-56469.53203880495
258300.0,-63011.52336640704,6387.801867983106,-56623.72149842393
258400.0,-63101.45958887012,6336.2280461830815,-56765.23154268704
258500.0,-63250.60889431325,6411.180735572873,-56839.428158740375
258600.0,-63382.01696107539,6401.24128126148,-56980.77567981391
258700.0,-63068.366811586035,6384.674437269918,-56683.69237431612
258800.0,-63128.48046363589,6423.5956254461435,-56704.88483818975
258900.0,-63266.338643392286,6257.557167783819,-57008.78147560847
259000.0,-63105.84119913045,6434.803820745534,-56671.03737838492
259100.0,-63296.8755609699,6292.487849884927,-57004.38771108497
259200.0,-63324.42623054496,6340.5000040314335,-56983.926226513526
259300.0,-63215.22660497512,6448.263896404763,-56766.962708570354
259400.0,-62938.05352012362,6597.829628306985,-56340.22389181663
259500.0,-63318.480249670785,6310.964090042496,-57007.51615962829
259600.0,-63084.21897767874,6327.427476945167,-56756.791500733576
259700.0,-63212.09093971605,6365.099209056672,-56846.99173065938
