RDF_LargeN_LargeN,RDF_LargeN_LargeP,RDF_LargeN_MedN,RDF_LargeN_MedO,RDF_LargeN_MedP,RDF_LargeN_SmallN,RDF_LargeN_SmallO,RDF_LargeN_SmallP,RDF_LargeP_LargeN,RDF_LargeP_LargeP,RDF_LargeP_MedN,RDF_LargeP_MedO,RDF_LargeP_MedP,RDF_LargeP_SmallN,RDF_LargeP_SmallO,RDF_LargeP_SmallP,RDF_MedN_LargeN,RDF_MedN_LargeP,RDF_MedN_MedN,RDF_MedN_MedO,RDF_MedN_MedP,RDF_MedN_SmallN,RDF_MedN_SmallO,RDF_MedN_SmallP,RDF_MedO_LargeN,RDF_MedO_LargeP,RDF_MedO_MedN,RDF_MedO_MedO,RDF_MedO_MedP,RDF_MedO_SmallN,RDF_MedO_SmallO,RDF_MedO_SmallP,RDF_MedP_LargeN,RDF_MedP_LargeP,RDF_MedP_MedN,RDF_MedP_MedO,RDF_MedP_MedP,RDF_MedP_SmallN,RDF_MedP_SmallO,RDF_MedP_SmallP,RDF_SmallN_LargeN,RDF_SmallN_LargeP,RDF_SmallN_MedN,RDF_SmallN_MedO,RDF_SmallN_MedP,RDF_SmallN_SmallN,RDF_SmallN_SmallO,RDF_SmallN_SmallP,RDF_SmallO_LargeN,RDF_SmallO_LargeP,RDF_SmallO_MedN,RDF_SmallO_MedO,RDF_SmallO_MedP,RDF_SmallO_SmallN,RDF_SmallO_SmallO,RDF_SmallO_SmallP,RDF_SmallP_LargeN,RDF_SmallP_LargeP,RDF_SmallP_MedN,RDF_SmallP_MedO,RDF_SmallP_MedP,RDF_SmallP_SmallN,RDF_SmallP_SmallO,RDF_SmallP_SmallP,r
0.0,0.0,0.0,55.661920166015626,0.0,45.55974769592285,138.77315002441406,127.79048156738281,0.0,0.0,0.0,0.0,0.0,35.89555969238281,172.40222930908203,571.6943115234375,0.0,0.0,8.355049896240235,55.66192092895508,49.00236511230469,13.549587373733521,57.10253189086914,105.69138641357422,69.10084228515625,0.0,56.08184375762939,66.71805839538574,98.58385787963867,16.075460834503176,72.27889488220215,81.76932865142822,0.0,0.0,48.89759239196778,97.63647804260253,143.33703094482422,22.7006595993042,85.83474060058593,54.578334197998046,56.930206298828125,71.76656188964844,13.761259574890136,16.180790061950685,23.071109809875487,7.119242095947266,25.980729217529298,25.02628860473633,173.28363067626952,344.4410858154297,57.869063262939456,72.70068672180176,87.17336296081542,25.962231826782226,110.87532821655273,88.3073323059082,158.41796203613282,1133.9390966796875,106.33700744628906,81.6528105545044,55.029391326904296,24.827951850891115,87.6699024963379,57.252806701660155,0.12699682235717774
0.0,0.0,0.0,82.889501953125,0.0,41.9410111618042,138.6154976654053,20.031630249023436,0.0,0.0,0.0,0.0,0.0,53.454232177734376,50.71298583984375,367.24657470703124,0.0,0.0,6.635736694335938,37.89234691619873,23.847177505493164,13.960757246017456,54.21459571838379,135.9289207458496,102.90220642089844,0.0,38.17821216583252,43.147963256835936,77.2909831237793,15.780920505523682,74.24589530944824,70.20217555999756,0.0,0.0,23.796188354492188,76.54822967529297,17.51399169921875,18.53709211349487,87.0157219696045,48.16348037719727,52.40833171844483,106.87189163208008,14.1582439994812,15.88431983947754,18.839596614837646,7.0977937126159665,26.249693069458008,25.17655227661133,173.08678062438966,101.31908935546875,54.94235977172852,74.67916679382324,88.37276191711426,26.231003723144532,110.61736145019532,95.9013429260254,24.832598876953124,728.422900390625,136.75925277709962,70.1021392440796,48.56152206420899,24.977024917602538,95.2090965270996,68.42760795593261,0.12745779037475585
0.0,0.0,0.0,279.79927917480467,0.0,33.74716453552246,189.64636611938477,19.88769287109375,0.0,0.0,0.0,0.0,0.0,78.92482475280762,35.66358551025391,281.7423364257813,0.0,0.0,11.529098052978515,57.21386138916016,13.25846206665039,13.87988286972046,56.46234703063965,94.70331008911133,347.3535479736328,0.0,57.64549438476563,49.601810417175294,59.02739631652832,15.322674713134766,72.90774864196777,69.92477157592774,0.0,0.0,13.230113220214843,58.46015327453613,17.388145751953125,15.994657707214355,84.60213943481445,52.16444007873535,42.169528045654296,157.79565216064452,14.07622522354126,15.423071384429932,16.255672912597657,7.27669098854065,26.501599044799804,23.873394355773925,236.80813659667967,71.25200744628906,57.22028472900391,73.33321136474609,85.92153938293457,26.482730674743653,110.05242950439452,97.86673736572266,24.654166259765624,558.8277685546875,95.28180782318115,69.82513069152832,52.59555160522461,23.684194450378417,97.16030227661133,81.08481342315673,0.127918758392334
0.0,0.0,0.0,65.362646484375,0.0,38.098392467498776,184.95283264160156,52.6532373046875,0.0,0.0,0.0,0.0,0.0,47.960745391845705,64.56686584472656,197.449658203125,0.0,0.0,19.622325439453125,50.96730144500732,0.0,12.834564952850341,53.31973159790039,65.34643154144287,81.1436865234375,0.0,51.35180587768555,72.74952014923096,73.48011135101318,16.76729019165039,69.3031015777588,84.75007934570313,0.0,0.0,0.0,72.77397911071778,19.42127380371094,15.547652797698975,76.0052040863037,60.96122833251953,47.6067017364502,95.88867614746094,13.016120748519898,16.877152309417724,15.801373443603516,7.145920886993408,26.717421226501465,23.353169441223145,230.94740661621094,128.99765258789063,54.035483322143556,69.7075276184082,77.19053062438965,26.698399314880373,113.27458114624024,97.33775314331055,65.272607421875,391.63564453125,65.74560440063476,84.62931030273438,61.46503479003906,23.1680924987793,96.63513809204102,76.151376953125,0.1283797264099121
0.0,0.0,0.0,183.87259765625,0.0,42.923708305358886,244.01680923461913,71.8815625,0.0,0.0,482.9986376953125,81.12025634765625,0.0,49.630540466308595,82.71755981445312,212.37734375,0.0,952.1973095703125,11.364673461914062,40.17384479522705,0.0,13.16454843521118,48.212518310546876,84.95094177246094,228.26648315429688,161.1292822265625,40.476921577453616,64.82212753295899,49.681522827148434,18.85262182235718,66.59896629333497,80.11705863952636,0.0,0.0,0.0,49.204090728759766,32.13780212402344,17.4817364692688,75.25941841125488,56.2411612701416,53.636284561157225,99.22712768554688,13.35077184677124,18.976147441864015,17.76701910018921,7.070154609680176,27.27783992767334,22.963034172058105,304.6995748901367,165.260791015625,48.85971321105957,66.98761260986328,76.43311462402343,27.258419342041016,115.6563998413086,88.5866763305664,89.10937255859375,421.244306640625,85.46986694335938,80.00289371490479,56.70596008300781,22.78104866027832,87.9472280883789,91.80965839385986,0.12884069442749024
0.0,0.0,0.0,209.4115997314453,0.0,36.49184795379639,202.03698471069336,155.7163037109375,0.0,0.0,423.1421264648437,644.34333984375,0.0,31.96366325378418,69.80952880859375,162.2044921875,0.0,834.19453125,16.119700622558593,6.520141105651856,0.0,14.992480411529542,53.32508869171143,74.15062816619873,259.9715625,1279.86,6.569330368041992,39.35202262878418,49.327935791015626,17.486969776153565,59.824681777954105,74.21410831451416,0.0,0.0,0.0,48.85390068054199,87.21814086914063,17.793979549407958,69.13633605957031,47.863617782592776,45.599207382202145,63.90545669555664,15.204561386108399,17.601547203063966,18.084357471466063,6.84766489982605,26.950284423828126,22.034070281982423,252.28009048461914,139.4719158935547,54.0409122467041,60.17379539489746,70.21454116821289,26.93109691619873,113.32742446899414,85.73421920776367,193.0367431640625,321.7279052734375,74.60357856750488,74.10835727691651,48.25918273925781,21.859447059631346,85.11536148071289,61.66451641082764,0.12930166244506835
0.0,0.0,0.0,133.28538513183594,0.0,45.48939058303833,172.06186157226563,64.4212646484375,0.0,0.0,336.110947265625,426.513203125,0.0,7.934196166992187,59.12078079223633,144.94784545898438,0.0,662.61873046875,6.402113037109375,3.046523132324219,0.0,15.603919534683227,56.208423080444334,101.23341735839844,165.465576171875,847.18375,3.0695065307617186,48.56700298309326,33.534353713989255,17.245102157592772,60.09821350097656,50.52215515136719,0.0,0.0,0.0,33.21209358215332,111.94513717651367,17.104046363830566,72.72290084838868,49.108010864257814,56.84229034423828,15.862965087890625,15.824649744033813,17.358095035552978,17.383165702819824,6.865088014602661,27.01138210296631,22.847075958251953,214.85066650390624,118.11695220947266,56.962952041625975,60.44892227172851,73.85703941345214,26.992150535583495,111.29425354003907,82.51216979980468,79.86107177734375,287.4998583984375,101.85181060791015,50.450164794921875,49.51386016845703,22.66600959777832,81.91657051086426,56.967564010620116,0.1297626304626465
0.0,0.0,0.0,63.5247509765625,0.0,49.89471101760864,82.58887344360352,6.39658935546875,0.0,0.0,139.05628662109376,158.8118701171875,0.0,9.191131591796875,93.11490600585938,63.9658935546875,0.0,274.13955078125,6.356859130859375,25.71239902496338,0.0,14.968413543701171,61.131956825256346,54.827911376953125,78.862060546875,315.4482421875,25.906377906799317,70.70392063140869,84.99576648712159,19.02078441619873,60.94894683837891,47.09817611694336,0.0,0.0,0.0,84.17897243499756,213.91870178222655,18.877334671020506,66.50116455078125,41.420534744262696,62.34705505371094,18.37597412109375,15.180154094696045,19.145412101745606,19.18539222717285,6.94049861907959,26.501997718811037,26.076382789611817,103.1272982788086,186.03355712890624,61.952579231262206,61.30462112426758,67.53827285766602,26.483129196166992,106.07940292358398,85.40019752502441,7.92965576171875,126.8744921875,55.16282958984375,47.031061248779295,41.762851333618165,25.86972385406494,84.78375289916993,45.46336284637451,0.1302235984802246
0.0,0.0,0.0,141.92598449707032,0.0,48.500953369140625,65.12426696777344,215.955283203125,0.0,0.0,0.0,0.0,0.0,36.50609375,178.89073638916017,190.548779296875,0.0,0.0,29.98282974243164,37.92202434539795,0.0,15.496464862823487,60.013097305297855,51.266697845458985,176.19235290527342,0.0,38.208113517761234,62.286140518188475,70.04189529418946,17.36004114151001,63.79710708618164,43.06924468994141,0.0,0.0,0.0,69.36880157470704,187.425,18.06068588256836,58.19138137817383,72.88750648498535,60.60545799255371,72.98721923828126,15.715675411224366,17.473787231445314,18.355416030883788,7.12000864982605,25.160846633911135,25.230551719665527,81.31954559326172,357.40442260742185,60.81869911193848,64.16940338134765,59.09889602661133,25.14293281555176,104.82541198730469,81.28608734130859,267.71314453125,377.94796875,51.57986221313477,43.00787324905396,73.48987953186035,25.030595817565917,80.69933868408204,25.19653175354004,0.13068456649780275
0.0,0.0,0.0,334.04828125,0.0,44.016691818237305,110.17118637084961,346.8795684814453,0.0,0.0,0.0,0.0,0.0,44.6639965057373,263.4528363037109,409.9485888671875,0.0,0.0,25.0709130859375,38.400641975402834,0.0,15.128425960540772,65.0078392791748,52.25718460083008,414.7003540039062,0.0,38.69034248352051,52.19504920959473,83.37204277038575,20.616197395324708,61.871498336791994,31.966486473083496,0.0,0.0,0.0,82.57085090637207,115.7988330078125,15.23818000793457,61.64246391296387,63.069010200500486,55.00204528808594,89.29743911743164,15.342430229187011,20.751278686523438,15.486850090026856,6.952986860275269,25.155687637329102,22.777317352294922,137.56885833740233,526.3504150390625,65.8804889678955,62.23255683898926,62.60380004882813,25.137777214050292,106.62785171508789,81.24538475036621,430.01597595214844,813.1211181640625,52.576399383544924,31.92093521118164,63.59023872375488,22.596804046630858,80.65892906188965,28.146500930786132,0.13114553451538086
0.0,0.0,0.0,456.10479614257815,0.0,47.05136680603027,111.77913940429687,112.73044799804687,0.0,0.0,0.0,0.0,0.0,22.497238540649413,305.2125372314453,360.1111572265625,0.0,0.0,35.78744338989258,18.14053276062012,4.473430252075195,16.400027961730956,61.552134628295896,46.52367744445801,566.2259765625,0.0,18.277388229370118,51.47509300231933,75.0678318786621,21.097214736938476,60.89589889526367,59.62531356811523,0.0,0.0,4.463865280151367,74.34644073486328,133.46954956054688,16.73330961227417,60.43168846130371,41.58090194702149,58.79409088134766,44.979085540771486,16.632019844055176,21.235446853637697,17.006378211975097,6.9263536071777345,25.822984008789064,21.50428714752197,139.57667320251466,609.7817822265625,62.37839500427246,61.25126518249512,61.37414184570312,25.80459903717041,103.14230529785156,79.39042861938476,139.74848754882814,714.2700537109375,46.80787109375,59.540349349975585,41.92454116821289,21.333863258361816,78.81736328125,30.020046195983888,0.131606502532959
0.0,0.0,0.0,349.99384765625,0.0,52.3413064956665,162.1729412841797,111.94656372070312,0.0,0.0,0.0,0.0,0.0,51.06469093322754,171.22628173828124,310.9626953125,0.0,0.0,44.80952682495117,15.80854621887207,42.646307373046874,17.59908046722412,58.93107696533203,46.20016914367676,434.4957666015625,0.0,15.927808952331542,45.47663928985596,82.21341094970703,19.4203205871582,60.876859512329105,63.896439743041995,0.0,0.0,42.55512451171875,81.42335266113281,130.50235412597655,22.246625118255615,68.91639793395996,64.74140579223632,65.40425472259521,102.09444625854492,17.848034191131593,19.547566204071046,22.609665603637694,6.951539058685302,25.794193229675294,21.003805046081542,202.5025447845459,342.0916809082031,59.72215492248535,61.232113723754885,69.99117263793946,25.77582832336426,106.14979202270507,81.06656143188476,138.77672607421874,616.78544921875,46.482388229370116,63.80539039611816,65.27645538330079,20.8373473739624,80.48139694213867,24.67141845703125,0.13206748008728028
0.0,0.0,0.0,153.3365936279297,0.0,44.371262016296384,136.81139114379883,203.80988525390626,0.0,0.0,0.0,0.0,0.0,30.42600929260254,224.76156677246092,463.20428466796875,0.0,0.0,10.740968933105469,32.12766723632812,31.76257598876953,15.73821530342102,64.88768409729003,28.23340564727783,190.35791015625,0.0,32.370044555664066,35.00835502624512,94.33291618347168,17.04516389846802,69.61049041748046,58.58793914794922,0.0,0.0,31.694664001464844,93.42639350891113,105.29669921875,23.775515384674073,62.92682861328125,37.46132781982422,55.445107307434085,60.83120407104492,15.960845623016358,17.156846942901613,24.163505725860595,6.736766633987426,25.771446418762206,21.956262512207033,170.8340153503418,449.0494128417969,65.7587215423584,70.01671058654784,63.9081941986084,25.753098068237303,108.71592727661132,76.59872718811035,252.65687438964844,918.7522705078125,28.405869598388673,58.50445163726807,37.7709243774414,21.78225601196289,76.04581283569335,38.28134536743164,0.1325284481048584
0.0,0.0,0.0,177.6551956176758,36.79999877929688,25.683205642700194,121.11393798828125,220.8000146484375,0.0,0.0,0.0,0.0,0.0,29.586046752929686,293.08020584106447,475.3334216308594,0.0,0.0,7.619048309326172,44.232520751953125,7.885715103149414,17.158108520507813,58.505127029418944,44.68572219848633,220.54795837402344,0.0,44.56621688842773,29.20359573364258,103.76255668640137,17.849931392669678,62.614883728027344,54.19178947448731,45.2459033203125,0.0,7.868853836059571,102.76542037963867,14.076502685546876,21.031169414520264,58.99149719238281,34.68852733612061,32.0930265045166,59.15185180664062,17.40082431793213,17.96688747406006,21.374375038146972,6.63591347694397,24.87494888305664,21.573645820617674,151.23288024902342,585.5426867675782,59.29048645019531,62.98028076171875,59.91148910522461,24.857238998413084,108.55291244506836,77.29681564331055,273.7190264892578,942.8099780273437,44.95868705749512,54.11456588745117,34.975206756591795,21.402671508789062,76.73886169433594,47.6473892211914,0.13298941612243653
0.0,0.0,0.0,297.4096948242188,255.82270751953126,17.504121475219726,96.37685989379882,85.27424438476562,0.0,0.0,0.0,0.0,0.0,35.63339084625244,213.95663146972657,121.8203515625,0.0,0.0,40.85900161743164,32.405414505004885,6.091017379760742,15.843016681671143,52.153646316528324,40.46176109313965,369.21579895019534,0.0,32.64988716125488,35.90737075805664,65.91648548126221,19.756364192962646,65.87952285766602,36.921578865051266,314.53611328125,0.0,6.077993850708008,65.28303874969482,25.96171173095703,17.93455186843872,52.32789268493652,31.453614540100098,21.87266860961914,71.24240676879883,16.06712942123413,19.885811538696288,18.22722370147705,6.862936468124389,24.98810546875,19.977037200927736,120.34412384033203,427.46232543945314,52.85374458312988,66.26397155761718,53.14396362304687,24.970314865112304,105.60221908569336,74.29244369506836,105.71186889648438,241.62712890625,40.7089238357544,36.86896717071533,31.7135587310791,19.81871675491333,73.75617706298829,39.767800903320314,0.13345038414001464
0.0,0.0,0.0,335.415578918457,725.8992919921875,29.055842208862305,112.56034606933594,48.393291015625,0.0,0.0,0.0,0.0,0.0,29.800865478515625,120.60036712646485,60.4916162109375,0.0,0.0,42.08112548828125,65.08063522338867,38.02329833984375,15.805100917816162,48.18545051574707,57.03495300292969,416.39776306152345,0.0,65.5716145324707,55.89116756439209,41.84693565368652,18.13226068496704,71.87771270751954,37.28935176849365,892.49912109375,0.0,37.9419970703125,41.44479118347168,35.69996337890625,17.28205892562866,50.65027027130127,28.758307876586915,36.30738006591797,59.58134033203125,16.02867786407471,18.251066493988038,17.564083213806153,6.780953855514526,24.956494941711426,19.55012788772583,140.55215728759765,240.94656188964845,48.832281265258786,72.29716484069824,51.44017826080322,24.9387268447876,104.61834655761719,76.93717590332031,59.9916796875,119.983359375,57.38335334777832,37.23621551513672,28.995977249145508,19.395190353393556,76.38181861877442,37.994731941223144,0.13391135215759278
0.0,0.0,0.0,472.32956787109373,120.15399169921875,33.54282241821289,130.04010223388673,108.138603515625,0.0,0.0,391.8065551757812,0.0,0.0,17.264688873291014,131.1807974243164,0.0,0.0,772.4186279296875,13.433367919921874,56.821604080200196,66.94294479370117,14.375495719909669,42.09735549926758,67.80119201660156,586.368017578125,0.0,57.25027370452881,42.22701362609863,58.0195654296875,17.53497705459595,60.99373123168945,55.34491222381592,147.730322265625,0.0,66.79981063842773,57.46200698852539,65.00133911132812,16.456038188934325,55.289791412353516,32.500674133300784,41.914188652038575,34.517566528320316,14.578849287033082,17.64986904144287,16.724582653045655,6.774965000152588,25.211970863342284,20.07360866546631,162.37881958007813,262.0851123046875,42.662460556030275,61.34966781616211,56.15205268859863,25.194020614624023,104.37407989501953,79.00537612915039,134.05612060546875,0.0,68.21536071777344,55.26604709625244,32.7692724609375,19.9145227432251,78.43508918762207,31.27976276397705,0.1343723201751709
0.0,0.0,0.0,335.7837841796875,202.86932983398438,41.642702140808105,132.93003540039064,47.73396484375,0.0,0.0,492.905087890625,0.0,0.0,9.185890388488769,154.8332846069336,0.0,0.0,971.72716796875,7.41210708618164,39.15126266479492,73.30572944641114,13.22768217086792,44.076231231689455,53.27452011108399,416.8548583984375,0.0,39.446623458862305,31.45436363220215,78.46678741455078,19.143562622070313,61.01765869140625,60.48482290267944,249.42951171875,0.0,73.14899360656739,77.71273582458497,44.99512924194336,16.28362232208252,56.460593719482425,36.19173652648926,52.03557434082031,18.365496826171874,13.414798889160156,19.268995113372803,16.54935293197632,6.822607669830322,25.399145317077636,20.038797454833983,165.98743896484376,309.3402230834961,44.66789993286133,61.37373390197754,57.34111663818359,25.38106201171875,103.48747055053711,74.8829776763916,59.1743408203125,0.0,53.59994903564453,60.39863397598267,36.49084033966064,19.879987545013428,74.34244934082031,36.490843505859374,0.13483328819274903
0.0,0.0,0.0,279.5465744018555,391.119931640625,32.60042846679688,102.01825614929199,65.18666198730469,0.0,0.0,386.482177734375,0.0,0.0,9.123254585266114,180.0322171020508,0.0,0.0,761.9220703125,22.084698486328126,46.94140838623047,38.942682037353514,13.259129810333253,46.18683330535889,37.24952522277832,347.03982421875,0.0,47.2955411529541,22.170241241455077,83.2083748626709,17.21337284088135,64.09537124633789,48.707346267700196,480.8851684570312,0.0,38.85941528320313,82.40875411987305,25.258615570068358,18.386099700927733,51.648584060668945,30.116044006347657,40.73659767150879,18.24026756286621,13.446691093444825,17.326157836914064,18.686140632629396,6.93167667388916,24.820616722106934,18.24026741027832,127.38843658447266,359.68499877929685,46.80683444976807,64.46940788269043,52.45406181335449,24.802945098876954,103.5327426147461,74.68459861755372,80.80991149902344,0.0,37.477065353393556,48.63794044494629,30.364934692382814,18.095711002349855,74.14550155639648,34.282992630004884,0.13529425621032715
0.0,0.0,0.0,77.938525390625,612.1420703125,34.07144065856934,120.69989074707031,64.74580261230469,0.0,0.0,0.0,0.0,0.0,21.143625450134277,93.13262939453125,279.5841650390625,0.0,0.0,30.709471893310546,46.971881828308106,10.090254821777343,14.653826847076417,48.056434860229494,45.826578292846676,96.755869140625,0.0,47.32624439239502,40.70419898986816,53.61887580871582,17.850018768310548,63.866018829345705,57.04565090179443,752.63373046875,0.0,10.068680419921876,53.103606338500974,34.73694030761719,18.321174411773683,52.642836532592774,28.464994850158693,42.57473388671875,42.27278594970703,14.861117267608643,17.966975536346435,18.620155506134033,6.711252098083496,24.203016471862792,17.77469997406006,150.71586547851564,186.0689697265625,48.701534004211425,64.23871772766114,53.4638191986084,24.185784759521486,104.08085983276368,73.77635566711426,80.26339599609375,554.547099609375,46.10651351928711,56.96436248779297,28.700241622924803,17.6338330078125,73.24381423950196,41.83425392150879,0.13575522422790529
0.0,0.0,0.0,29.029229736328126,11.69232666015625,31.68089050292969,170.94480758666992,128.61560668945313,0.0,0.0,0.0,0.0,0.0,18.00050582885742,72.15202941894532,277.69281616210935,0.0,0.0,21.78694839477539,23.154268035888673,20.8791561126709,12.497494239807128,52.065745239257815,49.27481643676758,36.037998046875,0.0,23.328947219848633,67.27093292236329,56.85994735717773,18.230649223327635,63.10451034545898,58.26143096923828,14.375811767578124,0.0,20.834514617919922,56.31353225708008,40.25227294921875,18.49232347488403,45.43242118835449,44.08582660675049,39.58756820678711,35.9886978149414,12.67428186416626,18.350100173950196,18.79409782409668,6.925229196548462,23.867187728881834,18.684132232666016,213.45582427978516,144.15198852539064,52.764663467407225,63.47276435852051,46.14095573425293,23.850194816589354,104.92074661254883,73.92410118103027,159.44083740234376,550.7956201171875,49.57581344604492,58.178412742614746,44.45017078399658,18.536058349609377,73.39049369812011,62.326873245239256,0.1362161922454834
0.0,0.0,0.0,139.36385070800782,174.20478515625,29.32219139099121,203.6064587402344,40.647787475585936,0.0,0.0,0.0,0.0,0.0,17.879384994506836,126.79464080810547,464.546171875,0.0,0.0,53.37952896118164,30.550204620361328,26.5454931640625,12.873157348632812,56.020648880004885,38.159149627685544,173.01162109375,0.0,30.7806795501709,79.98444961547851,75.17055740356446,17.495671691894533,59.055033645629884,71.1932880783081,214.18621215820312,0.0,26.4887353515625,74.44817985534668,57.11632232666015,20.92767400741577,55.12809921264648,64.73183715820312,36.64020221710205,35.74653854370117,13.055258893966675,17.610306606292724,21.269190502166747,6.625074682235717,24.47833396911621,18.925806350708008,254.2398652648926,253.32203826904296,56.772657318115236,59.39965667724609,55.98784111022949,24.46090629577637,105.72511962890626,75.35413345336914,50.38981872558594,921.413828125,38.39224563598633,71.09184116363525,65.26680744171142,18.775817031860353,74.81020370483398,71.9854541015625,0.13667716026306154
0.0,0.0,0.0,109.78808685302734,184.57125,32.67726211547851,195.6689175415039,28.839260864257813,0.0,0.0,0.0,0.0,0.0,18.943341064453126,153.32266052246095,360.49078369140625,0.0,0.0,34.39216552734375,52.50734733581543,46.96679626464844,13.344906997680663,55.54034790039063,30.487221336364748,136.2951446533203,0.0,52.90347412109375,67.6775912475586,85.33260353088379,15.764492149353027,63.45937599182129,64.98710510253906,226.931875,0.0,46.866374816894535,84.51256927490235,122.9214306640625,19.700298194885253,62.17885864257813,46.33192722320557,40.8326065826416,37.873720703125,13.533681812286376,15.867783908843995,20.021785316467284,6.563602161407471,23.604906616210936,19.459597282409668,244.32839263916014,306.3221643066406,56.28590805053711,63.82970115661621,63.148559494018556,23.58810054779053,106.40802459716797,76.12471351623535,35.75115051269531,715.0230102539062,30.673455047607423,64.89450180053711,46.71483367919922,19.30537752151489,75.57522148132324,93.42967742919922,0.13713812828063965
0.0,0.0,0.0,165.95188903808594,160.42012451171874,27.75462411880493,176.2300994873047,114.58582763671875,0.0,0.0,0.0,0.0,0.0,19.404716033935546,123.2885481262207,114.585830078125,0.0,0.0,76.8650244140625,48.43085899353027,36.83115692138672,14.750944595336914,54.13299301147461,14.323229026794433,206.01902770996094,0.0,48.796229705810546,60.729950790405276,99.28154258728027,15.079131717681884,65.36975189208984,79.4644864654541,197.23786865234376,0.0,36.7524055480957,98.32746513366699,80.77360641479493,17.02371057510376,55.46201042175293,24.88954330444336,34.681412868499756,38.79615623474121,14.959608936309815,15.177932758331298,17.30151887893677,6.625098381042481,23.977869834899902,20.82844226837158,220.05547843933107,246.31723846435546,54.85966186523437,65.75122467041015,56.326959686279295,23.96079864501953,107.09511856079102,77.39675003051758,142.04853515625,227.27765625,14.410722351074218,79.35125354766846,25.095240631103515,20.6633740234375,76.83807533264161,107.48339698791504,0.13759909629821776
0.0,0.0,0.0,197.81239868164062,478.04654296875,28.503830871582032,193.7832118988037,147.96680297851563,0.0,0.0,0.0,0.0,0.0,20.443322372436523,102.65467346191406,184.958515625,0.0,0.0,67.86819625854493,43.06120517730713,24.390131378173827,12.566384611129761,47.64823310852051,13.821077041625976,245.5718798828125,0.0,43.38606468200683,55.16295223236084,88.48383281707764,15.138459434509278,69.57130172729492,66.0705339050293,587.7621618652344,0.0,24.33798294067383,87.63351585388183,70.90464508056641,13.941675434112549,56.44973648071289,17.726162567138672,35.61760162353516,40.872657775878906,12.744146823883057,15.237649250030518,14.1691881275177,6.559282302856445,24.42011890411377,18.373233089447023,241.97374816894532,205.09298583984375,48.287852172851565,69.97729164123535,57.33008834838867,24.402732696533203,101.33194046020508,78.37911445617675,183.42992065429686,366.85984130859373,13.905502471923828,65.9763858795166,17.872657775878906,18.227622699737548,77.81334861755371,94.53696578979492,0.1380600643157959
0.0,0.0,0.0,294.74755859375,599.2419250488281,48.9701343536377,206.09231674194336,209.16937377929688,0.0,0.0,0.0,0.0,0.0,16.246016693115234,193.21154571533202,211.9960144042969,0.0,0.0,42.135850524902345,46.45114562988281,21.805301513671875,11.405366706848145,48.86514015197754,24.631916847229004,365.91091491699217,0.0,46.801579322814945,39.7354814529419,81.31352416992188,14.886882667541505,64.6734220123291,48.01370597839355,736.7729138183594,0.0,21.758678970336913,80.53211856842042,139.0137518310547,14.629024105072022,65.98754638671875,37.0703369140625,61.19173164367676,32.48091857910156,11.566704959869385,14.98442403793335,14.867753772735595,6.490707607269287,23.708475914001465,18.773198165893554,257.34391502380373,386.0158721923828,49.521094131469724,65.050830078125,67.01664543151855,23.69159610748291,99.54280899047852,75.35650154113769,259.30089599609374,420.487939453125,24.78238338470459,47.94528926849365,37.37670249938965,18.624417743682862,74.81255332946778,59.80272918701172,0.138521032333374
0.0,0.0,0.0,334.6253381347656,224.63271484375,41.49903388977051,277.9474740600586,314.4858331298828,0.0,0.0,0.0,0.0,0.0,30.547901458740235,184.82440719604492,140.39547119140624,0.0,0.0,43.252265625,40.8322599029541,12.033896255493165,10.80292378425598,51.79145118713379,68.19208526611328,415.416708984375,0.0,41.14030563354492,34.697643756866455,105.00810455322265,14.448864860534668,61.007633209228516,45.58044584274292,276.1877685546875,0.0,12.00816535949707,103.99899044036866,82.85633239746093,13.814114866256714,62.87059547424317,24.39658821105957,51.85605339050293,61.07490661621094,10.955740175247193,14.54353666305542,14.039545707702636,6.177310638427734,23.867640876770018,19.301975173950197,347.0682083129883,369.25926666259767,52.48668815612793,61.36365058898926,63.85108268737793,23.850647773742676,98.3223226928711,72.34286865234375,389.8584735107422,278.4703369140625,68.60864120483399,45.515494556427,24.598211364746092,19.149004135131836,71.8206746673584,48.26819248199463,0.13898200035095215
0.0,0.0,0.0,221.6110546875,278.9374694824219,51.76042055130005,223.85618591308594,329.14625,0.0,0.0,0.0,0.0,0.0,51.53139205932617,68.8516632080078,83.68125732421875,0.0,0.0,42.966772918701174,37.59473358154297,5.5787498474121096,12.253020162582397,45.14449535369873,67.34348640441894,275.116435546875,0.0,37.87835456848145,43.006712112426754,123.0381771850586,13.914260120391846,55.16355537414551,50.246962814331056,342.9559326171875,0.0,5.566821670532226,121.85580200195312,124.37867858886719,16.388672885894774,46.479936332702636,51.67202800750732,64.67839569091797,103.02753295898438,12.426349382400513,14.005428791046143,16.6561181640625,6.252068519592285,23.32851448059082,18.02981834411621,279.5253527832031,137.5582177734375,45.75050472259522,55.48546875,47.204806900024415,23.311905250549316,98.36535903930664,72.27685493469238,408.0325341796875,165.9793359375,67.75485984802246,50.17536350250244,52.099068832397464,17.886929683685302,71.75513793945312,42.416943092346195,0.13944296836853026
