,Cluster,Num_Constituents,Total_Mass,Total_Charge,Sum_Radii
2673,Frame24_Cluster70,2,2505.1,-0.75,1.9066587382057079
2674,Frame24_Cluster71,2,2505.1,-0.75,1.9066587382057079
2675,Frame24_Cluster72,2,2505.1,-0.75,1.9066587382057079
2676,Frame24_Cluster73,2,1494.0,-3.0,2.0
2677,Frame24_Cluster74,2,1494.0,-3.0,2.0
2678,Frame24_Cluster75,2,2272.0,0.0,2.0
2679,Frame24_Cluster76,2,3283.1,2.25,1.9066587382057079
2680,Frame24_Cluster77,2,2272.0,0.0,2.0
2681,Frame24_Cluster78,2,2272.0,0.0,2.0
2682,Frame24_Cluster79,2,2272.0,0.0,2.0
2683,Frame24_Cluster80,2,2272.0,0.0,2.0
2684,Frame24_Cluster81,2,3283.1,2.25,1.9066587382057079
2685,Frame24_Cluster82,2,2272.0,0.0,2.0
2686,Frame24_Cluster83,2,3283.1,2.25,1.9066587382057079
2687,Frame24_Cluster84,2,2272.0,0.0,2.0
2688,Frame24_Cluster85,2,3283.1,2.25,1.9066587382057079
2689,Frame24_Cluster86,2,2272.0,0.0,2.0
2690,Frame24_Cluster87,2,2272.0,0.0,2.0
2691,Frame24_Cluster88,2,3283.1,2.25,1.9066587382057079
2692,Frame24_Cluster89,2,2272.0,0.0,2.0
2693,Frame24_Cluster90,2,2272.0,0.0,2.0
2694,Frame24_Cluster91,2,2272.0,0.0,2.0
2695,Frame24_Cluster92,2,2272.0,0.0,2.0
2696,Frame24_Cluster93,2,2272.0,0.0,2.0
2697,Frame24_Cluster94,2,2272.0,0.0,2.0
2698,Frame24_Cluster95,2,3283.1,2.25,1.9066587382057079
2699,Frame24_Cluster96,2,3283.1,2.25,1.9066587382057079
2700,Frame24_Cluster97,2,3283.1,2.25,1.9066587382057079
2701,Frame24_Cluster98,2,2272.0,0.0,2.0
2702,Frame24_Cluster99,2,3283.1,2.25,1.9066587382057079
2703,Frame24_Cluster100,2,2272.0,0.0,2.0
2704,Frame24_Cluster101,2,3283.1,2.25,1.9066587382057079
2705,Frame24_Cluster102,2,3283.1,2.25,1.9066587382057079
2706,Frame24_Cluster103,2,2272.0,0.0,2.0
2707,Frame25_Cluster0,9,12167.5,-0.75,8.533293691028542
2708,Frame25_Cluster1,8,11576.400000000001,3.0,7.626634952822833
2709,Frame25_Cluster2,6,6271.1,-3.75,5.906658738205708
2710,Frame25_Cluster3,6,7282.200000000001,-1.5,5.813317476411417
2711,Frame25_Cluster4,6,6504.200000000001,-4.5,5.813317476411417
2712,Frame25_Cluster5,5,5913.1,-0.75,4.906658738205708
2713,Frame25_Cluster6,5,5913.1,-0.75,4.906658738205708
2714,Frame25_Cluster7,5,6691.1,2.25,4.906658738205708
2715,Frame25_Cluster8,4,4777.1,-0.75,3.906658738205708
2716,Frame25_Cluster9,4,3999.1,-3.75,3.906658738205708
2717,Frame25_Cluster10,4,4777.1,-0.75,3.906658738205708
2718,Frame25_Cluster11,4,4777.1,-0.75,3.906658738205708
2719,Frame25_Cluster12,4,4777.1,-0.75,3.906658738205708
2720,Frame25_Cluster13,4,5788.2,1.5,3.8133174764114157
2721,Frame25_Cluster14,4,7577.299999999999,6.75,3.7199762146171236
2722,Frame25_Cluster15,3,3641.1,-0.75,2.906658738205708
2723,Frame25_Cluster16,3,2863.1,-3.75,2.906658738205708
2724,Frame25_Cluster17,3,3641.1,-0.75,2.906658738205708
2725,Frame25_Cluster18,3,3641.1,-0.75,2.906658738205708
2726,Frame25_Cluster19,3,2863.1,-3.75,2.906658738205708
2727,Frame25_Cluster20,3,3641.1,-0.75,2.906658738205708
2728,Frame25_Cluster21,3,3641.1,-0.75,2.906658738205708
2729,Frame25_Cluster22,3,3641.1,-0.75,2.906658738205708
2730,Frame25_Cluster23,3,3641.1,-0.75,2.906658738205708
2731,Frame25_Cluster24,3,2863.1,-3.75,2.906658738205708
