Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
415926.0,-653031.2111275244,64405.06255679161,-588626.1485707328
415926.10000000003,-652917.6630705423,64472.163565539726,-588445.4995050025
415926.2,-653312.1236005876,64801.96956982793,-588510.1540307597
415926.30000000005,-653164.0105943545,63934.81168955985,-589229.1989047946
415926.4,-653084.189974962,64339.80271399136,-588744.3872609707
415926.5,-653302.5849617969,64011.59319925511,-589290.9917625418
415926.60000000003,-653115.648911447,64455.030150804734,-588660.6187606422
415926.7,-653045.9886655884,64374.323895168185,-588671.6647704203
415926.80000000005,-653249.8755771713,64556.50959279557,-588693.3659843758
415926.9,-653619.5254878532,64516.59237986181,-589102.9331079914
415927.0,-653469.7062083714,64449.45086281521,-589020.2553455562
415927.10000000003,-653341.1877881762,64325.059133345756,-589016.1286548305
415927.2,-653515.8326758959,64343.30394700584,-589172.52872889
415927.30000000005,-653294.7630706895,64229.94993240223,-589064.8131382873
415927.4,-653321.5141462482,64174.58769016125,-589146.926456087
415927.5,-653497.9600405552,63783.99624582584,-589713.9637947294
415927.60000000003,-653609.8700177532,64087.761794455924,-589522.1082232973
415927.7,-653847.2642803817,64391.73486121147,-589455.5294191702
415927.80000000005,-653314.1367344124,63876.87968056105,-589437.2570538514
415927.9,-653475.2785780582,64066.928078318466,-589408.3504997398
415928.0,-653332.3818462371,64444.23481901708,-588888.14702722
415928.10000000003,-653205.8149124627,64457.64000809235,-588748.1749043703
415928.2,-653489.906894837,64051.07368445511,-589438.8332103819
415928.30000000005,-653528.711966452,64106.59886419558,-589422.1131022563
415928.4,-653340.6837378915,64143.06143160021,-589197.6223062912
415928.5,-652892.2342518431,63858.88568778767,-589033.3485640554
415928.60000000003,-653356.0935204409,64185.6789447561,-589170.4145756848
415928.7,-653191.9064165116,64130.87381516759,-589061.032601344
415928.80000000005,-653487.5875194165,64196.927779141624,-589290.6597402749
415928.9,-653151.1510395529,64328.486667500394,-588822.6643720525
415929.0,-652978.9241848001,64356.14009580493,-588622.7840889952
415929.10000000003,-653010.6893947539,63909.96096822001,-589100.7284265339
415929.2,-653296.774926771,64273.312867717286,-589023.4620590537
415929.30000000005,-653111.5049844147,64213.32940514402,-588898.1755792707
415929.4,-653387.8672569242,64109.55306538599,-589278.3141915381
415929.5,-653367.0880991244,64487.951357425125,-588879.1367416993
415929.60000000003,-653814.3995012762,64444.178048574475,-589370.2214527017
415929.7,-653567.8065421474,64564.70350591584,-589003.1030362316
415929.80000000005,-653363.2121383932,64143.200999073844,-589220.0111393194
415929.9,-653487.7386472948,64125.91933317717,-589361.8193141177
415930.0,-653423.2770385005,64442.98153025468,-588980.2955082458
415930.10000000003,-653748.9281128817,64573.0867888539,-589175.8413240279
415930.2,-653751.8311952886,64352.90675424942,-589398.9244410391
415930.30000000005,-653286.2340854935,63944.81637961324,-589341.4177058802
415930.4,-653604.5113794988,64306.440261053955,-589298.0711184448
415930.5,-653068.848626483,63946.12707660181,-589122.7215498812
415930.60000000003,-653546.1920270934,64197.66133262399,-589348.5306944693
415930.7,-653767.9551632619,64383.311224123594,-589384.6439391383
415930.80000000005,-653309.0879445979,64678.103328424215,-588630.9846161737
415930.9,-653567.6060311758,63843.92785633635,-589723.6781748395
415931.0,-653338.1118486865,64583.91427358277,-588754.1975751037
415931.10000000003,-653052.1985908332,64197.096889311375,-588855.1017015219
415931.2,-653281.8547745624,64188.63573377463,-589093.2190407878
415931.30000000005,-653308.8395800284,64006.92080332648,-589301.9187767019
415931.4,-653660.0148261661,63991.32072727394,-589668.6940988922
415931.5,-653530.9615727133,64095.94451618791,-589435.0170565255
415931.60000000003,-653146.2430665167,64173.393754984565,-588972.8493115321
415931.7,-653212.64863725,64223.25349586046,-588989.3951413895
415931.80000000005,-653384.1457029753,64554.77232039162,-588829.3733825837
415931.9,-653350.099897844,64361.88109251529,-588988.2188053287
415932.0,-653230.5051026286,64188.22937517066,-589042.275727458
415932.10000000003,-653429.7428860627,64077.35761087367,-589352.3852751891
415932.2,-653252.5517201275,64509.425299001974,-588743.1264211255
415932.30000000005,-653338.9280040096,64350.71832459228,-588988.2096794173
415932.4,-653414.6746084855,63786.873858545994,-589627.8007499395
415932.5,-652796.2883718809,64199.556734083555,-588596.7316377973
415932.60000000003,-653139.5418855455,64289.79775348058,-588849.7441320649
415932.7,-653161.6289012386,63910.83225148755,-589250.796649751
415932.80000000005,-653349.9525843927,64227.24496078369,-589122.7076236091
415932.9,-653283.1287379301,64092.99544655642,-589190.1332913737
415933.0,-653155.3686159168,64152.89838165571,-589002.4702342611
415933.10000000003,-653373.0195960709,63835.76938219748,-589537.2502138733
415933.2,-653219.1984470622,64188.88452751895,-589030.3139195432
415933.30000000005,-653359.3708561526,64747.88544082231,-588611.4854153303
415933.4,-652945.1812155024,64128.077667085665,-588817.1035484168
415933.5,-652972.9563150213,64317.088533003014,-588655.8677820183
415933.60000000003,-653074.7791540455,63991.71673984152,-589083.062414204
415933.7,-653003.1088495664,64324.95156218213,-588678.1572873843
415933.80000000005,-653066.9801070981,64178.48014568546,-588888.4999614126
415933.9,-653426.1768207652,64428.19858982546,-588997.9782309398
415934.0,-652999.4000437146,64206.738641230215,-588792.6614024844
