RDF_LargeN_LargeN,RDF_LargeN_LargeO,RDF_LargeN_LargeP,RDF_LargeN_MedN,RDF_LargeN_MedO,RDF_LargeN_MedP,RDF_LargeN_SmallN,RDF_LargeN_SmallO,RDF_LargeN_SmallP,RDF_LargeO_LargeN,RDF_LargeO_LargeO,RDF_LargeO_LargeP,RDF_LargeO_MedN,RDF_LargeO_MedO,RDF_LargeO_MedP,RDF_LargeO_SmallN,RDF_LargeO_SmallO,RDF_LargeO_SmallP,RDF_LargeP_LargeN,RDF_LargeP_LargeO,RDF_LargeP_LargeP,RDF_LargeP_MedN,RDF_LargeP_MedO,RDF_LargeP_MedP,RDF_LargeP_SmallN,RDF_LargeP_SmallO,RDF_LargeP_SmallP,RDF_MedN_LargeN,RDF_MedN_LargeO,RDF_MedN_LargeP,RDF_MedN_MedN,RDF_MedN_MedO,RDF_MedN_MedP,RDF_MedN_SmallN,RDF_MedN_SmallO,RDF_MedN_SmallP,RDF_MedO_LargeN,RDF_MedO_LargeO,RDF_MedO_LargeP,RDF_MedO_MedN,RDF_MedO_MedO,RDF_MedO_MedP,RDF_MedO_SmallN,RDF_MedO_SmallO,RDF_MedO_SmallP,RDF_MedP_LargeN,RDF_MedP_LargeO,RDF_MedP_LargeP,RDF_MedP_MedN,RDF_MedP_MedO,RDF_MedP_MedP,RDF_MedP_SmallN,RDF_MedP_SmallO,RDF_MedP_SmallP,RDF_SmallN_LargeN,RDF_SmallN_LargeO,RDF_SmallN_LargeP,RDF_SmallN_MedN,RDF_SmallN_MedO,RDF_SmallN_MedP,RDF_SmallN_SmallN,RDF_SmallN_SmallO,RDF_SmallN_SmallP,RDF_SmallO_LargeN,RDF_SmallO_LargeO,RDF_SmallO_LargeP,RDF_SmallO_MedN,RDF_SmallO_MedO,RDF_SmallO_MedP,RDF_SmallO_SmallN,RDF_SmallO_SmallO,RDF_SmallO_SmallP,RDF_SmallP_LargeN,RDF_SmallP_LargeO,RDF_SmallP_LargeP,RDF_SmallP_MedN,RDF_SmallP_MedO,RDF_SmallP_MedP,RDF_SmallP_SmallN,RDF_SmallP_SmallO,RDF_SmallP_SmallP,r
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.22123596191406,51.16592704772949,16.107791824340822,116.97212188720704,106.35594543457032,99.94740173339844,0.0,0.0,0.0,51.16592704772949,17.055308990478515,26.53048065185547,110.43411071777344,90.10801971435546,99.3000733947754,0.0,0.0,0.0,16.107791824340822,26.53048065185547,0.0,107.26220428466797,108.68632553100586,115.87166381835938,0.0,0.0,0.0,118.16880401611328,111.56390655517578,108.35954971313477,102.09538040161132,114.68082962036132,103.52950546264648,0.0,0.0,0.0,107.44401992797852,91.02987083435059,109.79824096679687,114.68082962036132,135.94251022338867,114.9846322631836,0.0,0.0,0.0,100.9699136352539,100.31596267700195,117.05708786010742,103.52950546264648,114.9846322631836,103.20336456298828,0.09953683853149414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.01369140625,56.27567138671875,37.5171142578125,122.83684982299805,101.1786050415039,103.10093414306641,0.0,0.0,0.0,56.27567138671875,73.15837280273438,22.5102685546875,110.34170806884765,98.93588676452637,101.05045104980469,0.0,0.0,0.0,37.5171142578125,22.5102685546875,31.889547119140627,108.22714645385742,97.14171310424804,100.53782928466796,0.0,0.0,0.0,124.09353271484375,111.4705596923828,109.33436538696289,104.80353149414063,113.03815795898437,102.4375146484375,0.0,0.0,0.0,102.21371368408204,99.94805168151855,98.13552276611328,113.03815795898437,135.65463623046875,117.09355697631835,0.0,0.0,0.0,104.15570907592773,102.084248046875,101.56638137817383,102.4375146484375,117.09355697631835,103.98095413208007,0.10004338264465332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.71044982910156,37.14078369140625,27.855587768554688,116.08585525512696,90.58502738952637,109.42519119262695,0.0,0.0,0.0,37.14078369140625,87.28084167480469,5.571117553710938,111.96258804321289,96.73821243286133,107.649013671875,0.0,0.0,0.0,27.855587768554688,5.571117553710938,44.5689404296875,104.16009490966798,86.01771530151368,117.5448583984375,0.0,0.0,0.0,117.27347106933594,113.1080207824707,105.22570388793946,106.60678573608398,111.23006118774414,100.91963165283204,0.0,0.0,0.0,91.51175933837891,97.72789268493652,86.89772026062012,111.23006118774414,131.92097213745117,114.88139785766602,0.0,0.0,0.0,110.54466491699219,108.75031677246093,118.74739974975586,100.91963165283204,114.88139785766602,98.7262010192871,0.1005499267578125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.37593124389649,64.34530944824219,10.1114054107666,108.20348754882812,101.42114501953125,118.00020584106446,0.0,0.0,0.0,64.34530944824219,1.8384373474121094,2.757656021118164,109.14547927856445,96.77398239135742,102.11193893432618,0.0,0.0,0.0,10.1114054107666,2.757656021118164,53.31468307495117,106.25670288085938,89.61484436035157,124.34295135498047,0.0,0.0,0.0,109.31046279907227,110.26209213256836,107.34376251220704,107.96609008789062,113.59194244384766,101.3476953125,0.0,0.0,0.0,102.45873428344727,97.76403045654297,90.53164840698243,113.59194244384766,129.14321960449217,110.24590393066406,0.0,0.0,0.0,119.20740631103516,103.15659500122071,125.61504119873047,101.3476953125,110.24590393066406,97.97998489379883,0.10105648040771484
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.381522979736328,22.75211524963379,18.201692199707033,116.95201095581055,96.49629043579101,121.36646774291992,0.0,0.0,0.0,22.75211524963379,0.0,30.0327921295166,106.87958923339843,98.2372019958496,101.09727264404297,0.0,0.0,0.0,18.201692199707033,30.0327921295166,49.14456893920899,97.55327117919921,93.07664031982422,127.58401321411132,0.0,0.0,0.0,118.14848861694335,107.97302200317382,98.55129188537597,105.37417572021485,111.48910415649414,100.79119705200195,0.0,0.0,0.0,97.48349685668946,99.24221969604493,94.02886337280273,111.48910415649414,124.33259994506835,107.73861450195312,0.0,0.0,0.0,122.60810699462891,102.13154983520508,128.8892594909668,100.79119705200195,107.73861450195312,94.86937133789063,0.10156303405761719
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.219091491699217,6.3074244689941406,119.11655960083007,104.40397125244141,128.22728256225585,0.0,0.0,0.0,16.219091491699217,0.0,23.427576599121092,111.42169143676757,94.61609924316406,96.21663124084472,0.0,0.0,0.0,6.3074244689941406,23.427576599121092,1.8021212768554689,103.35746963500976,99.4176968383789,139.307891998291,0.0,0.0,0.0,120.3351805114746,112.56158966064453,104.41486770629882,100.25915344238281,108.9858383178711,99.71957901000977,0.0,0.0,0.0,105.47207641601562,95.58407012939453,100.43478897094727,108.9858383178711,123.02330932617187,109.46168487548829,0.0,0.0,0.0,129.5391130065918,97.2009757232666,140.73308151245118,99.71957901000977,109.46168487548829,94.14962463378906,0.10206957817077637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7844009399414062,8.922004699707031,108.2536457824707,107.94887741088867,118.43290130615235,0.0,0.0,0.0,1.7844009399414062,16.059608459472656,25.87381362915039,114.77568374633789,97.0381770324707,99.78109069824218,0.0,0.0,0.0,8.922004699707031,25.87381362915039,0.0,108.1317381286621,112.21563110351562,130.07504531860351,0.0,0.0,0.0,109.36113296508789,115.94989654541016,109.23797988891602,94.82244384765625,106.61425018310547,99.32377593994141,0.0,0.0,0.0,109.05324783325196,98.03092590332031,113.36365234375,106.61425018310547,124.47233657836914,107.40513809204101,0.0,0.0,0.0,119.64452850341797,100.80190048217773,131.40577774047853,99.32377593994141,107.40513809204101,93.88852264404296,0.10257612228393555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7668783569335937,0.0,16.78534439086914,109.18233459472657,91.13616531372071,115.45926116943359,0.0,0.0,0.0,0.0,120.14772827148437,6.184074249267578,113.28647857666016,99.76694137573242,106.04386947631836,0.0,0.0,0.0,16.78534439086914,6.184074249267578,15.901905212402344,110.4497901916504,109.06162368774415,126.68530548095703,0.0,0.0,0.0,110.2993211364746,114.44545379638672,111.57974533081055,93.17483352661132,102.31819686889648,97.49449981689453,0.0,0.0,0.0,92.06853195190429,100.78760498046876,110.1773762512207,102.31819686889648,122.98344955444335,105.40486328125,0.0,0.0,0.0,116.64046585083008,107.12874801635742,127.981357421875,97.49449981689453,105.40486328125,95.46588150024414,0.1030826759338379
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.247821960449219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.99314880371094,0.0,24.495204162597656,112.66046020507812,84.74935348510742,109.85141983032227,0.0,0.0,0.0,0.0,43.74143600463867,0.0,106.32517715454101,105.18960723876953,119.95201110839844,0.0,0.0,0.0,24.495204162597656,0.0,80.48424224853515,118.33830703735352,109.67211883544923,132.3835105895996,0.0,0.0,0.0,113.81303283691406,107.41293792724609,119.54896881103515,96.25139495849609,101.72519256591796,93.36393539428711,0.0,0.0,0.0,85.61638442993164,106.2657502746582,110.79411972045898,101.72519256591796,123.14601531982422,102.57493194580078,10.988844909667968,0.0,0.0,110.97525497436523,121.17918212890625,133.73786270141602,93.36393539428711,102.57493194580078,91.95320556640625,0.10358922958374023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.806388092041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.445110473632813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.11837371826172,0.0,5.1979600524902345,116.41881759643555,79.42758277893067,98.36709457397461,0.0,0.0,0.0,0.0,27.72245361328125,0.0,102.27336959838867,106.59394622802735,118.49032730102539,0.0,0.0,0.0,5.1979600524902345,0.0,129.94900283813476,123.8762516784668,116.12288757324218,139.26460586547853,0.0,0.0,0.0,117.60984268188477,103.31967803955078,125.1435693359375,97.23585525512695,100.58134963989258,91.03504806518555,0.0,0.0,0.0,80.24016845703125,107.68445571899414,117.31088516235351,100.58134963989258,122.88056533813477,103.31411666870117,9.068374633789062,7.25469970703125,0.0,99.37344055175781,119.70254409790039,140.68935516357422,91.03504806518555,103.31411666870117,93.66569259643555,0.10409577369689942
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.696291198730469,9.43701919555664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.481455993652343,22.918475189208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.696291198730469,5.392582397460938,0.0,0.0,0.0,10.295633239746094,0.0,0.0,125.72922607421874,81.29903732299805,93.54957717895508,0.0,0.0,0.0,0.0,37.75065521240234,0.0,105.97596252441406,103.57274734497071,112.48223037719727,0.0,0.0,0.0,0.0,0.0,84.08100509643555,133.23194900512695,122.0950942993164,130.18396743774414,0.0,0.0,0.0,127.01549880981446,107.06015014648438,134.5949787902832,95.04375274658203,101.91696807861328,90.58162399291992,3.5923577880859376,17.961788940429688,3.5923577880859376,82.13076881408692,104.6323487854004,123.34418869018555,101.91696807861328,123.26479721069336,102.73819427490234,12.573252258300782,30.535041198730468,7.184715576171875,94.50663848876952,113.63298080444336,131.51581573486328,90.58162399291992,102.73819427490234,91.19248611450195,0.10460231781005859
0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.37894775390625,41.3898957824707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.07663299560547,30.708632354736327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.681263427734375,25.36800064086914,0.0,0.0,0.0,0.0,0.0,16.994078063964842,121.8476594543457,93.34494354248046,97.46651748657227,0.0,0.0,0.0,0.0,49.28282638549805,28.88993293762207,110.06344116210937,97.81482009887695,107.68337631225586,0.0,0.0,0.0,16.994078063964842,28.88993293762207,52.68164199829101,142.04917755126954,114.06891464233398,127.2463410949707,0.0,0.0,0.0,123.09422180175781,111.1894450378418,143.50241394042968,89.01585845947265,101.72039001464844,86.71614227294921,44.4718701171875,74.71274230957032,14.23099853515625,94.29990982055664,98.81551467895508,115.23589706420898,101.72039001464844,121.2920199584961,103.32297943115235,55.14511932373047,40.914120788574216,33.79862152099609,98.46364898681641,108.78503234863281,128.54813552856444,86.71614227294921,103.32297943115235,89.87324371337891,0.10510887145996094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.41004760742187,11.90167465209961,0.0,0.0,0.0,0.0,0.0,0.0,1.3224082946777345,33.06020736694336,7.934449768066406,0.0,0.0,0.0,0.0,0.0,0.0,1.3224082946777345,26.448165893554688,11.90167465209961,0.0,0.0,0.0,0.0,5.891129760742188,24.406109008789063,120.51163452148438,107.34504898071289,92.0511100769043,0.0,0.0,0.0,5.891129760742188,58.91129760742187,82.47581848144532,111.19728302001953,92.91355072021484,112.51968978881835,0.0,0.0,0.0,24.406109008789063,82.47581848144532,25.247698974609374,141.38268615722657,102.40039260864258,121.83404251098632,0.0,1.7618881225585938,1.7618881225585938,121.74452774047852,112.33488555908202,142.8291015625,86.78489639282226,101.38396286010742,86.14204467773438,95.1419580078125,44.047203063964844,35.237762451171875,108.4432421875,93.86410278320312,103.44799880981445,101.38396286010742,113.81638763427735,103.6141000366211,15.856993103027344,10.571328735351562,15.856993103027344,92.99283905029297,113.67082153320312,123.08046463012695,86.14204467773438,103.6141000366211,86.18966339111329,0.10561542510986328
0.0,0.0,0.0,0.0,0.0,0.0,5.239151611328125,73.34812255859374,1.3097879028320312,0.0,0.0,0.0,0.0,0.0,0.0,3.9293637084960937,43.22300079345703,19.646818542480467,0.0,0.0,0.0,0.0,0.0,0.0,18.337030639648436,24.885970153808593,22.26639434814453,0.0,0.0,0.0,0.0,26.6738671875,0.833558349609375,111.1041798400879,109.1110237121582,100.39808776855469,0.0,0.0,0.0,26.6738671875,68.35178466796874,35.843009033203124,110.24996932983399,99.94250877380371,111.73059982299804,0.0,0.0,0.0,0.833558349609375,35.843009033203124,38.34368408203125,134.90814727783203,92.82409591674805,126.30910461425782,6.980294799804687,5.235221099853516,24.431031799316408,112.24083084106445,111.37788299560548,136.28833084106446,86.00383331298828,99.84651245117188,86.6523405456543,97.72412658691407,57.587432098388675,33.15640029907227,110.22728439331054,100.96497169494629,93.7737336730957,99.84651245117188,109.56232742309571,100.74656112670898,1.7450736999511718,26.176105499267578,29.666252899169923,101.4252098083496,112.87365936279296,127.60131439208985,86.6523405456543,100.74656112670898,84.66751525878907,0.10612196922302246
0.0,0.0,0.0,0.0,0.0,0.0,16.86615905761719,67.46463623046876,5.18958740234375,0.0,0.0,0.0,0.0,0.0,0.0,12.973968505859375,42.81409606933594,36.32711181640625,0.0,0.0,0.0,0.0,0.0,0.0,48.003683471679686,31.1375244140625,18.163555908203126,0.0,0.0,0.0,0.0,32.201231689453124,33.026904296875,106.83780975341797,107.9095736694336,100.35082565307617,0.0,0.0,0.0,32.201231689453124,13.21076171875,17.339124755859373,113.77606353759765,94.03306777954101,96.68427047729492,0.0,0.0,0.0,33.026904296875,17.339124755859373,59.448427734375,120.77072387695313,101.08413757324219,120.0938217163086,22.471339874267578,17.285646057128908,63.95689056396484,107.9308137512207,114.94004821777344,122.00626815795898,85.04226852416993,98.18948226928711,88.9899366760254,89.88536010742187,57.04263198852539,41.485550537109376,109.01354141235352,94.99507247924805,102.11827850341797,98.18948226928711,109.63927703857422,99.6377392578125,6.914258422851563,48.399808959960936,24.199904479980468,101.3774641418457,97.6733984375,121.3224412536621,88.9899366760254,99.6377392578125,84.5595166015625,0.10662851333618165
0.0,0.0,0.0,0.0,0.0,0.0,5.140521240234375,87.38886016845703,23.132345581054686,0.0,0.0,0.0,0.0,0.0,0.0,28.272866821289064,74.53755676269532,17.991824340820312,0.0,0.0,0.0,0.0,0.0,0.0,56.54573272705078,35.983648681640624,5.140521240234375,0.0,0.0,0.0,0.0,32.714639282226564,89.96525932312012,105.60417556762695,96.27301239013671,105.10129760742187,0.0,0.0,0.0,32.714639282226564,9.814391784667968,0.0,119.57298141479492,95.32313415527344,102.13991165161133,0.0,0.0,0.0,89.96525932312012,0.0,39.257567138671874,112.19745223999024,97.66989318847656,102.13991096496582,6.848885498046875,37.668870239257814,75.33773956298828,106.68455795288087,120.79627227783203,113.34528732299805,86.44404281616211,100.76654327392578,87.70507156372071,116.43105255126953,99.30883850097656,47.942198486328124,97.25793258666992,96.29833602905273,98.66910400390626,100.76654327392578,108.98829147338867,101.11747116088867,30.819984741210938,23.971099243164062,6.848885498046875,106.17653533935547,103.18485305786133,103.18485244750977,87.70507156372071,101.11747116088867,80.83690277099609,0.10713506698608398
0.0,0.0,0.0,0.0,0.0,0.0,11.457840042114258,90.38962768554687,39.46589347839355,0.0,0.0,0.0,0.0,0.0,0.0,73.83941398620605,112.03221458435058,17.823306732177734,0.0,0.0,0.0,0.0,0.0,0.0,38.19280029296875,39.46589347839355,21.64258674621582,0.0,0.0,0.0,0.0,16.204112243652343,33.21843032836914,98.08353378295898,97.03184951782227,108.65574447631836,0.0,0.0,0.0,16.204112243652343,11.34287857055664,0.0,119.39400863647461,95.7587548828125,99.68873977661133,0.0,0.0,0.0,33.21843032836914,0.0,14.58370101928711,111.75544921875,94.20890228271485,99.4119792175293,15.265658111572266,98.3786848449707,50.885526733398436,99.08697814941407,120.61547012329102,112.89876190185547,87.08607238769531,99.02048583984374,85.13393264770508,120.42907928466796,149.26421096801758,52.581711273193356,98.02453338623047,96.7384147644043,95.17270614624023,99.02048583984374,108.96073791503906,97.88205612182617,52.581711273193356,23.74657928466797,28.83513198852539,109.76734649658204,100.70860443115234,100.42901405334473,85.13393264770508,97.88205612182617,82.1656105041504,0.10764162063598633
0.0,0.0,0.0,0.0,0.0,0.0,25.22386474609375,147.55960876464843,81.9775604248047,0.0,0.0,0.0,0.0,0.0,0.0,58.01488891601562,162.6939276123047,29.00744445800781,0.0,0.0,0.0,0.0,0.0,0.0,47.92534301757812,46.66414978027344,37.83579711914062,0.0,0.0,0.0,0.0,20.065807342529297,36.11845321655274,100.84062042236329,92.99928825378419,107.09175216674805,0.0,0.0,0.0,20.065807342529297,11.236852111816406,12.84211669921875,109.33996536254882,105.88539306640625,105.66605545043946,0.0,0.0,0.0,36.11845321655274,12.84211669921875,17.657910461425782,95.57650985717774,110.49148986816407,104.07585472106933,33.60658569335938,77.29514709472656,63.85251281738281,101.87227066040039,110.45856674194336,96.55430541992187,87.66475021362305,95.50628829956055,83.61152404785156,196.59852630615234,216.76247863769532,62.17218353271485,93.95071891784669,106.96865280151367,111.6218733215332,95.50628829956055,109.32737518310547,97.93595245361328,109.22140350341797,38.64757354736328,50.40987854003906,108.1873533630371,106.7470718383789,105.14060333251953,83.61152404785156,97.93595245361328,83.51691040039063,0.10814815521240234
0.0,0.0,0.0,0.0,0.0,0.0,18.74142837524414,114.94742599487304,84.96114151000977,0.0,0.0,0.0,0.0,0.0,0.0,59.97257080078125,147.432568359375,78.71399932861328,0.0,0.0,0.0,0.0,0.0,0.0,44.97942779541015,48.72771377563477,62.47142776489258,0.0,0.0,0.0,0.0,21.468920059204102,6.361161499023438,98.10729949951173,93.9244302368164,114.51283767700195,0.0,0.0,0.0,21.468920059204102,12.722322998046875,27.03493637084961,95.77141128540039,102.50746047973632,89.9045288848877,0.0,0.0,0.0,6.361161499023438,27.03493637084961,17.493194122314453,99.03078918457031,108.64595626831054,114.78445358276367,24.969822692871094,79.9034326171875,59.927574462890625,99.11098571777343,96.75119972229004,100.04392364501953,85.0173747253418,95.2640005493164,80.7582583618164,153.14824584960937,196.42927307128906,64.92153900146485,94.88532341003418,103.55616333007812,109.75745956420899,95.2640005493164,110.17465927124023,96.54623397827149,113.19652954101562,104.87325561523437,83.23274230957031,115.68436172485352,90.82429763793945,115.95875625610351,80.7582583618164,96.54623397827149,85.8122102355957,0.10865470886230469
0.0,0.0,0.0,0.0,0.0,0.0,29.70955078125,113.88660827636718,121.31399322509766,0.0,0.0,0.0,0.0,0.0,0.0,87.8907534790039,111.41081329345702,120.07609710693359,0.0,0.0,0.0,0.0,0.0,0.0,43.326427612304684,53.229611206054685,50.75381561279297,0.0,0.0,0.0,0.0,4.726842041015625,8.665877075195313,92.08883529663086,85.09202026367187,95.42577743530273,0.0,0.0,0.0,4.726842041015625,17.331754150390626,28.36105224609375,87.40635147094727,99.67768814086914,88.64425079345703,0.0,0.0,0.0,8.665877075195313,28.36105224609375,26.785438232421875,95.15666885375977,108.71972442626954,106.99743186950684,39.58301147460938,117.09974273681641,57.725225372314455,93.03095031738282,88.30056274414062,96.13016876220703,82.0931477355957,98.37805191040039,80.18754806518555,151.7348797607422,148.43629455566406,70.91956253051758,85.96255561828613,100.69743927001953,109.83198120117187,98.37805191040039,109.15788467407226,93.4821794128418,161.6306330871582,159.98134048461915,67.6209780883789,96.40203033447266,89.5511247253418,108.09206741333008,80.18754806518555,93.4821794128418,85.37687423706055,0.10916126251220704
0.0,0.0,0.0,0.0,0.0,0.0,11.03809844970703,125.09844940185548,98.11643096923828,0.0,0.0,0.0,0.0,0.0,0.0,158.21274475097655,175.3831216430664,143.49528015136718,0.0,0.0,0.0,0.0,0.0,0.0,80.94605529785156,112.833896484375,55.19049224853516,0.0,0.0,0.0,0.0,0.0,48.3925439453125,90.81101943969726,93.69052444458008,85.1053367614746,0.0,0.0,0.0,0.0,3.122099609375,13.26892333984375,94.54370986938477,85.26530769348145,80.35948638916015,0.0,0.0,0.0,48.3925439453125,13.26892333984375,51.5146435546875,108.14136703491211,104.19538009643554,83.7189070892334,14.706422424316406,210.79205505371092,107.84709777832032,91.74006210327148,95.51093894958495,109.24770782470704,83.54985275268555,99.04385681152344,82.36112106323242,166.67278778076172,233.66871368408204,150.3323193359375,94.6490234375,86.13761535644531,105.26134979248047,99.04385681152344,106.81662109375,93.9503419494629,130.72375518798827,191.18349182128907,73.53211212158203,85.97600662231446,81.18160583496093,84.57539489746094,82.36112106323242,93.9503419494629,84.70546264648438,0.10966780662536621
0.0,0.0,0.0,0.0,0.0,0.0,6.076152038574219,161.62564636230468,70.4833642578125,0.0,0.0,0.0,0.0,0.0,0.0,103.29458465576172,209.0196337890625,125.1687319946289,0.0,0.0,0.0,0.0,0.0,0.0,142.1819580078125,144.61241943359374,47.3939859008789,0.0,0.0,0.0,10.827337799072266,0.0,10.827337799072266,85.22463317871093,96.16170715332031,88.28912673950195,0.0,0.0,0.0,0.0,0.0,32.4820133972168,82.3714842224121,76.03115135192871,78.25026786804199,0.0,0.0,0.0,10.827337799072266,32.4820133972168,40.21582611083984,106.5704182434082,97.95813339233399,76.9293659210205,8.095457458496094,137.62277893066405,189.43371002197264,86.09652503967285,83.21418556213379,107.66068771362305,83.3759228515625,97.43722305297851,84.51730987548828,215.33917449951173,278.4837435913086,192.67189331054686,97.14548934936523,76.80898880004882,98.96029510498047,97.43722305297851,107.11530593872071,93.23998275756836,93.90730926513672,166.7664273071289,63.14456817626953,89.19236938476563,79.05080795288086,77.71639228820801,84.51730987548828,93.23998275756836,84.61576705932617,0.11017435073852538
0.0,0.0,0.0,0.0,0.0,0.0,24.082289123535155,137.26904388427735,93.92092575073242,0.0,0.0,0.0,0.0,0.0,0.0,83.08389610290527,184.2295093536377,73.45098091125489,0.0,0.0,0.0,0.0,0.0,0.0,138.47315994262695,168.5760221862793,91.51269729614258,0.0,0.0,0.0,39.84796356201172,2.298920974731445,8.429376907348633,88.21446670532227,88.73799339294433,79.99507621765137,0.0,0.0,0.0,2.298920974731445,0.0,20.690288772583006,84.39271118164062,73.29391815185546,76.3827335357666,0.0,0.0,0.0,8.429376907348633,20.690288772583006,16.858753814697266,96.74797378540039,90.41328407287598,75.80685234069824,32.085626220703126,110.69541046142578,184.49235137939453,89.11694473266601,85.25609283447265,97.73775314331054,81.85448257446289,95.72212219238281,83.90319366455078,182.88806976318358,245.45504272460937,224.59938568115234,89.64582923889161,74.04375228881835,91.3382578277588,95.72212219238281,105.36226409912109,92.48104110717773,125.13394287109375,97.86115997314454,121.92537963867187,80.81346733093261,77.1641682434082,76.58239608764649,83.90319366455078,92.48104110717773,83.09743957519531,0.11068090438842773
0.0,0.0,0.0,0.0,0.0,0.0,126.47753890991211,159.88670364379882,173.01173095703126,0.0,0.0,0.0,0.0,0.0,0.0,75.17061386108398,249.37552825927733,63.238770446777345,0.0,0.0,0.0,0.0,0.0,0.0,112.15932891845704,121.70480285644531,79.94335098266602,0.0,0.0,0.0,24.29923095703125,7.593509674072266,0.0,79.26894035339356,95.76601013183594,77.0900821685791,0.0,0.0,0.0,7.593509674072266,0.0,41.004952392578126,90.16323165893554,71.331669921875,78.54265373229981,0.0,0.0,0.0,0.0,41.004952392578126,50.117163848876956,104.27393203735352,92.7571110534668,74.23681434631348,168.51019363403321,100.15228378295899,149.4335659790039,80.07990188598633,91.08564636230469,105.34070602416992,82.95181732177734,93.7182243347168,81.68791946411133,213.02232131958007,332.251227722168,162.1513180541992,96.74574432373046,72.06142959594726,93.70606201171876,93.7182243347168,103.9762077331543,92.29678665161133,230.5092251586914,84.25509582519531,106.51115921020508,77.87875251770019,79.34618537902833,74.99629432678222,81.68791946411133,92.29678665161133,82.65105941772461,0.11118745803833008
0.0,0.0,0.0,0.0,0.0,0.0,145.43116279602052,124.1485523223877,195.09058288574218,0.0,0.0,0.0,0.0,0.0,0.0,93.4070059967041,212.82609031677245,60.30072555541992,0.0,0.0,0.0,0.0,0.0,0.0,117.05434913635254,117.05434913635254,50.84178825378418,0.0,0.0,0.0,0.0,21.821539764404296,7.524668884277344,73.20394706726074,95.97736724853516,85.85013580322266,0.0,0.0,0.0,21.821539764404296,0.0,33.861009979248045,81.48051795959472,74.54053688049316,73.46098365783692,0.0,0.0,0.0,7.524668884277344,33.861009979248045,72.2368212890625,102.45468292236328,82.86851432800293,74.90038726806641,193.76273880004882,124.44924026489258,155.95537612915038,73.95286102294922,82.31410438537597,103.50284439086914,82.80294952392578,91.36779403686523,81.887568359375,165.40721755981446,283.5552250671387,155.95537612915038,96.95926300048828,75.30312492370605,83.71630027770996,91.36779403686523,99.59203186035157,90.73979949951172,259.925625,80.34064910888672,67.73819442749023,86.72842552185058,74.21252670288087,75.66665672302246,81.887568359375,90.73979949951172,79.82264022827148,0.11169400215148925
