Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
978600.0,-24054.943839482727,6392.053844369952,-17662.889995112775
978700.0,-23938.377036449994,6395.167899188185,-17543.20913726181
978800.0,-24020.09150569151,6395.813990379336,-17624.277515312177
978900.0,-23785.935612187157,6538.123079059473,-17247.812533127682
979000.0,-24000.056166841994,6401.741168880122,-17598.314997961872
979100.0,-23933.837042224382,6537.239319260749,-17396.597722963634
979200.0,-24037.895669367994,6353.735087497973,-17684.16058187002
979300.0,-23889.44211255605,6371.96795204396,-17517.47416051209
979400.0,-23956.49912775778,6385.947021999678,-17570.5521057581
979500.0,-23991.31033280473,6433.622760178621,-17557.687572626106
979600.0,-23847.227731709514,6442.02349853064,-17405.204233178876
979700.0,-23901.907674272417,6267.331129884253,-17634.576544388165
979800.0,-23950.777375013255,6418.206810592567,-17532.570564420686
979900.0,-23844.02616779194,6430.4288209273345,-17413.597346864604
980000.0,-23971.395171561504,6390.480444357512,-17580.91472720399
980100.0,-24047.37888528801,6291.310355000069,-17756.068530287943
980200.0,-23816.429565272272,6493.463640446755,-17322.96592482552
980300.0,-24023.651908683223,6394.22066697643,-17629.431241706792
980400.0,-24034.905809372645,6382.330794792446,-17652.5750145802
980500.0,-23937.99994474136,6494.148908115363,-17443.851036625998
980600.0,-23931.781486738626,6330.047065254028,-17601.734421484598
980700.0,-23902.312208601543,6366.571468604145,-17535.740739997396
980800.0,-24119.357390697016,6438.667204405752,-17680.690186291264
980900.0,-23915.032766278666,6437.1689222978885,-17477.863843980776
981000.0,-24018.907064683335,6398.899923579835,-17620.007141103502
981100.0,-23992.6088858473,6359.422406172332,-17633.18647967497
981200.0,-24034.492447305987,6538.451675171556,-17496.04077213443
981300.0,-23864.534766134668,6359.481092694254,-17505.053673440416
981400.0,-23865.194613866468,6494.343428638871,-17370.8511852276
981500.0,-23831.171117803402,6497.36439527004,-17333.80672253336
981600.0,-23835.07687598901,6448.380784508976,-17386.696091480033
981700.0,-23971.631497287468,6393.932468319941,-17577.699028967527
981800.0,-24069.222066562776,6448.701082400783,-17620.520984161994
981900.0,-23904.29541990543,6503.527797287592,-17400.767622617837
982000.0,-24038.85224734235,6392.769540910709,-17646.08270643164
982100.0,-24083.764850627376,6422.961092354898,-17660.80375827248
982200.0,-23911.254177167793,6480.009517493604,-17431.24465967419
982300.0,-23749.470802947522,6472.173371342828,-17277.297431604693
982400.0,-23973.85047868664,6380.349435021306,-17593.501043665332
982500.0,-23742.4833396884,6504.364471288012,-17238.118868400386
